target_id	length	eff_length	est_counts	tpm
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	1	0.60283
XM_011413676.3	4562	4463	8.56622	1.57939
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	27.4338	5.7266
XM_011413680.3	2785	2686	16	4.90164
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	2	0.95626
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	1.54674
XM_011413697.3	1818	1719	9	4.30818
XM_011413700.3	4553	4454	1.76632e-08	3.26323e-09
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	370	192.452
XM_011413705.3	3383	3284	6	1.5034
XM_011413706.3	4541	4442	2.85905e-07	5.29628e-08
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	31	42.5146
XM_011413713.3	723	624	1	1.31869
XM_011413714.3	3472	3373	6	1.46374
XM_011413715.3	4558	4459	95	17.5313
XM_011413717.3	3099	3000	5	1.37144
XM_011413718.3	4729	4630	1.13052e-05	2.00921e-06
XM_011413719.3	4696	4597	0.0181625	0.00325108
XM_011413720.3	4665	4566	19.5797	3.52856
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	6.3992	1.28934
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	8	4.62283
XM_011413732.3	4278	4179	441	86.8348
XM_011413733.3	2435	2336	79.887	28.1404
XM_011413734.3	3490	3391	17.5541	4.2597
XM_011413735.3	1477	1378	1.90306	1.1364
XM_011413737.3	2520	2421	41.9833	14.2695
XM_011413738.3	3181	3082	5.41984	1.44704
XM_011413741.3	2293	2194	23	8.62619
XM_011413745.3	3863	3764	60.9993	13.3353
XM_011413746.3	3839	3740	0.000665137	0.000146341
XM_011413747.3	6808	6709	4.61617	0.566176
XM_011413748.3	968	869	909	860.74
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	1.77724
XM_011413758.3	2034	1935	13	5.52828
XM_011413759.3	7204	7105	62	7.18051
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	9.57432	2.77994
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	10.0801	8.60431
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	21.8629	19.4488
XM_011413781.3	910	811	3.05704	3.10175
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	6.84825	5.61272
XM_011413797.3	1102	1003	19.1517	15.7121
XM_011413798.3	5913	5814	19.6751	2.78465
XM_011413799.3	5434	5335	2.33174e-08	3.59644e-09
XM_011413800.3	5322	5223	75.3249	11.8671
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	5	1.98185
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	11	5.96278
XM_011413809.3	3950	3851	2.56021e-07	5.47053e-08
XM_011413810.3	3926	3827	70.623	15.185
XM_011413814.3	4473	4374	64.9397	12.2168
XM_011413817.3	2358	2259	2	0.72852
XM_011413822.3	2095	1996	3	1.23677
XM_011413823.3	1785	1686	0	0
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.519484
XM_011413837.2	2457	2358	9.54712	3.33163
XM_011413838.3	1264	1165	5	3.5316
XM_011413839.3	2474	2375	0.00575738	0.00199475
XM_011413840.3	2940	2841	0	0
XM_011413849.3	3867	3768	13	2.83897
XM_011413850.3	1454	1355	3	1.82184
XM_011413859.3	1806	1707	8	3.85642
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	9	11.1198
XM_011413865.3	1284	1185	2	1.3888
XM_011413866.3	1478	1379	4.88343	2.91399
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	1	1.42858
XM_011413895.3	2779	2680	0	0
XM_011413899.3	2381	2282	0	0
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	4	4.68201
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	26	30.3467
XM_011413927.3	2109	2010	3	1.22815
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	5.87078	1.79652
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	1	0.614995
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	13.2619	2.62578
XM_011413947.3	2434	2335	21.0275	7.41017
XM_011413948.3	3162	3063	3.54636	0.952715
XM_011413949.3	2223	2124	16.1642	6.26222
XM_011413950.3	1401	1302	0	0
XM_011413951.3	1430	1331	2	1.23646
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	14	8.34184
XM_011413955.3	1190	1091	1	0.754228
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	316	536.134
XM_011413958.3	5029	4930	1	0.166909
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	8	6.41609
XM_011413967.3	2646	2547	0	0
XM_011413968.3	1816	1717	2	0.95849
XM_011413969.3	3213	3114	0.0162371	0.00429059
XM_011413970.3	3192	3093	17.5079	4.65782
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	12.0044	3.21129
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	5.18526	1.23459
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	4.25608	1.25256
XM_011413990.3	2888	2789	56.5587	16.687
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	1.06431	0.555698
XM_011413993.3	1619	1520	14.9357	8.08555
XM_011413994.3	13498	13399	4.28596	0.263211
XM_011414000.3	1926	1827	120.52	54.281
XM_011414001.3	1731	1632	172	86.7233
XM_011414002.3	1343	1244	14	9.26052
XM_011414007.3	3220	3121	3	0.790961
XM_011414010.3	1906	1807	34.0676	15.5136
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	8.97746e-05	3.46492e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	3.99991	1.5599
XM_011414021.3	3015	2916	4	1.12876
XM_011414022.3	1884	1785	3	1.38296
XM_011414023.3	1647	1548	5	2.65783
XM_011414024.3	2888	2789	2	0.590078
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	4	2.0193
XM_011414028.3	2356	2257	1	0.364583
XM_011414031.3	1831	1732	10	4.75094
XM_011414033.3	1253	1154	0	0
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	15	4.56977
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	6.79752e-05	1.34296e-05
XM_011414041.3	4210	4111	47.9999	9.60773
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	15	14.3523
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	5	1.22815
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	1	0.797348
XM_011414082.3	1934	1835	18	8.07168
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	21	8.2208
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	14	12.2035
XM_011414111.3	2428	2329	87.1735	30.7994
XM_011414112.3	1193	1094	15	11.2824
XM_011414113.3	2734	2635	3.52168e-07	1.09976e-07
XM_011414114.3	2700	2601	0.23308	0.0737383
XM_011414115.3	2697	2598	0.766919	0.242906
XM_011414116.3	3528	3429	7.13557	1.71234
XM_011414117.3	3171	3072	24.8644	6.66016
XM_011414118.3	3098	2999	1.25198e-07	3.43518e-08
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	17	11.1286
XM_011414126.3	2873	2774	14	4.15288
XM_011414127.3	2773	2674	0	0
XM_011414128.3	3687	3588	46	10.5495
XM_011414129.3	2991	2892	16	4.55249
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	6	1.81714
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	42	25.5434
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	12	3.35292
XM_011414145.3	2633	2534	4	1.29892
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	46.9998	64.673
XM_011414148.3	678	579	0.000100257	0.000142483
XM_011414149.3	2005	1906	26	11.2248
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	4	1.57712
XM_011414152.3	3041	2942	13	3.63604
XM_011414153.3	1023	924	41	36.5123
XM_011414154.3	875	776	13	13.7851
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	120	68.6196
XM_011414157.3	615	516	2691	4291.33
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	31.9286	15.583
XM_011414161.3	1795	1696	0.0714031	0.0346433
XM_011414164.3	902	803	2.47869	2.54001
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	4.52131	2.76611
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	3	1.26985
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	24.8265	24.0057
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	7	4.3472
XM_011414188.3	2196	2097	0	0
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	24	6.69448
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	5	1.623
XM_011414211.3	2257	2158	2	0.762617
XM_011414212.3	7851	7752	2.76516e-06	2.93518e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	4.5	4.28575
XM_011414222.2	7744	7645	4.68981	0.504784
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	72.9429	10.6649
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	46.655	5.03287
XM_011414231.3	2098	1999	2	0.823275
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	16.6725	6.87333
XM_011414238.3	1086	987	7.19727	6.00037
XM_011414239.2	7727	7628	46.655	5.03287
XM_011414244.3	1423	1324	18.1523	11.2816
XM_011414248.3	3683	3584	109	25.0257
XM_011414250.3	2458	2359	7	2.44173
XM_011414253.3	3892	3793	3.02192	0.655583
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	6.14826e-06	6.53134e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	10	3.62335
XM_011414260.3	3650	3551	0	0
XM_011414261.3	2538	2439	9	3.0364
XM_011414263.3	7824	7725	0.000101271	1.07873e-05
XM_011414269.2	2106	2007	0	0
XM_011414270.3	2145	2046	4	1.60873
XM_011414271.3	1339	1240	15.4914	10.2801
XM_011414273.3	677	578	133	189.344
XM_011414274.3	1699	1600	1.69331	0.870852
XM_011414275.3	2147	2048	8.08961e-08	3.25031e-08
XM_011414276.3	2341	2242	2	0.734044
XM_011414277.2	1072	973	58	49.0504
XM_011414280.3	1717	1618	5.23903	2.6644
XM_011414282.3	2022	1923	2.10571	0.901047
XM_011414284.3	1793	1694	4	1.94301
XM_011414285.3	1473	1374	9.3123	5.57696
XM_011414286.3	1526	1427	40.9566	23.6171
XM_011414287.3	1491	1392	34.7311	20.5309
XM_011414290.3	2440	2341	2	0.703001
XM_011414295.3	2515	2416	5	1.70295
XM_011414313.3	1395	1296	4	2.5397
XM_011414314.3	4844	4745	29	5.02909
XM_011414316.3	1956	1857	5	2.21557
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	1.30958	0.904792
XM_011414321.3	2638	2539	175	56.7157
XM_011414324.3	1230	1131	1	0.727554
XM_011414325.3	935	836	66	64.9629
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	4.20456e-07	4.29786e-07
XM_011414333.3	981	882	10	9.32951
XM_011414334.3	1367	1268	2	1.29789
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00189236	0.000594561
XM_011414344.3	2695	2596	16.9981	5.38795
XM_011414346.3	1138	1039	14	11.0877
XM_011414352.3	3253	3154	13	3.39164
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	7.99212	3.6884
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	2	2.57951
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	1	0.704506
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.780293	0.363781
XM_011414381.3	1858	1759	26.2091	12.2606
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	58.9971	20.6581
XM_011414388.3	3246	3147	6.76307	1.76838
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	89.3288	15.6195
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	22	5.26403
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	7	4.15888
XM_011414452.3	1949	1850	2	0.889582
XM_011414454.3	1530	1431	4	2.30011
XM_011414455.3	1362	1263	4	2.60606
XM_011414456.3	2582	2483	1	0.331399
XM_011414457.3	3088	2989	11	3.02827
XM_011414463.3	4538	4439	8	1.48297
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	31	11.3726
XM_011414466.3	5485	5386	3.59713e-07	5.49563e-08
XM_011414467.3	5329	5230	6.89747e-06	1.08521e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	14.1323	6.23204
XM_011414478.3	3354	3255	324.455	82.022
XM_011414479.3	3313	3214	254.545	65.1699
XM_011414480.3	3751	3652	12	2.70382
XM_011414481.3	1706	1607	36	18.4338
XM_011414482.3	2158	2059	167	66.7402
XM_011414483.3	3426	3327	142	35.1207
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	0	0
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	15	5.14075
XM_011414494.3	699	600	1	1.37144
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	8	2.88977
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	1	1.34017
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	21	12.1777
XM_011414519.3	1320	1221	30.2048	20.3558
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	0	0
XM_011414524.3	759	660	6	7.48057
XM_011414525.3	1497	1398	3	1.7658
XM_011414526.3	1164	1065	2	1.54528
XM_011414529.3	963	864	5.14813	4.90302
XM_011414531.3	2120	2021	0.00214077	0.00087163
XM_011414532.3	2104	2005	7.81572	3.20762
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	14.1821	7.38138
XM_011414535.3	771	672	16	19.592
XM_011414541.3	4998	4899	12	2.01559
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	4.80623e-08	1.24799e-08
XM_011414563.3	3259	3160	9.04661e-07	2.35573e-07
XM_011414564.3	3250	3151	1.71713e-05	4.48417e-06
XM_011414565.3	3241	3142	0.000328682	8.60792e-05
XM_011414566.3	3232	3133	0.00634494	0.00166646
XM_011414567.3	3226	3127	0.0458756	0.0120721
XM_011414568.3	3785	3686	2	0.44648
XM_011414570.3	4538	4439	0.0133053	0.00246643
XM_011414571.3	4499	4400	119.987	22.4392
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	4	4.88346
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	2.58917e-07	8.06409e-08
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	18.7157	6.1479
XM_011414590.3	5340	5241	17.5799	2.76013
XM_011414591.3	5329	5230	153.704	24.1831
XM_011414594.3	972	873	10	9.4257
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	102.176	21.9522
XM_011414616.3	3895	3796	9.82384	2.12953
XM_011414618.3	2021	1922	13	5.56567
XM_011414619.3	1349	1250	4	2.63316
XM_011414621.3	1129	1030	38.9394	31.1085
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	3.0606	0.972
XM_011414624.3	1815	1716	47.3922	22.7257
XM_011414641.3	2221	2122	4	1.55111
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	10	3.26792
XM_011414648.3	1251	1152	1	0.714291
XM_011414649.3	2035	1936	0	0
XM_011414651.3	2090	1991	10	4.13291
XM_011414652.3	1626	1527	3	1.61663
XM_011414655.3	1033	934	113	99.5541
XM_011414657.3	3264	3165	12.7621	3.318
XM_011414658.3	3768	3669	12.3646	2.77306
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	53.9704	15.2403
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	16.3368	4.2568
XM_011414676.3	3297	3198	3.17726	0.817527
XM_011414680.3	1790	1691	2	0.973227
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	28	16.0112
XM_011414690.3	656	557	2	2.95463
XM_011414694.2	598	499	1	1.64902
XM_011414697.3	2328	2229	14	5.16828
XM_011414698.3	2359	2260	11.5225	4.19534
XM_011414699.3	2353	2254	0	0
XM_011414700.3	2348	2249	121.477	44.4461
XM_011414701.3	2331	2232	0	0
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	2	1.81648
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	23.405	13.3189
XM_011414711.3	10982	10883	14	1.05854
XM_011414712.3	3930	3831	0	0
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	8.58462	2.22557
XM_011414717.3	3533	3434	26.4154	6.32972
