target_id	length	eff_length	est_counts	tpm
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	1.89832
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	20.4338	5.12672
XM_011413680.3	2785	2686	9	3.31393
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	29	16.6657
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	1.85907
XM_011413697.3	1818	1719	18	10.3563
XM_011413700.3	4553	4454	3.93875	0.874613
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	340	212.559
XM_011413705.3	3383	3284	21	6.32446
XM_011413706.3	4541	4442	64.2725	14.3105
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	23	37.9126
XM_011413713.3	723	624	5	7.92488
XM_011413714.3	3472	3373	8	2.34575
XM_011413715.3	4558	4459	1.23323	0.273536
XM_011413717.3	3099	3000	2	0.65935
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	4.76367e-07	1.03184e-07
XM_011413721.3	4774	4675	26.2338	5.54992
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	8	5.55632
XM_011413732.3	4278	4179	325.764	77.0972
XM_011413733.3	2435	2336	182.934	77.4515
XM_011413734.3	3490	3391	9.59792	2.79935
XM_011413735.3	1477	1378	2.21369	1.58882
XM_011413737.3	2520	2421	48.7185	19.9024
XM_011413738.3	3181	3082	1.52943	0.490799
XM_011413741.3	2293	2194	15	6.7618
XM_011413745.3	3863	3764	0.0638881	0.0167872
XM_011413746.3	3839	3740	47.9361	12.6765
XM_011413747.3	6808	6709	5.99958	0.884444
XM_011413748.3	968	869	612	696.529
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	2.13612
XM_011413758.3	2034	1935	22	11.2447
XM_011413759.3	7204	7105	77	10.7185
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	14.3615	5.01195
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	25	26.7304
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	4.98454	2.87119
XM_011413795.3	1103	1004	0	0
XM_011413797.3	1102	1003	20	19.7213
XM_011413798.3	5913	5814	29.5127	5.02043
XM_011413799.3	5434	5335	1.32126e-08	2.44941e-09
XM_011413800.3	5322	5223	45.4873	8.61346
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	6	2.85846
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	13	8.46992
XM_011413809.3	3950	3851	0.122144	0.0313694
XM_011413810.3	3926	3827	78.8779	20.3847
XM_011413814.3	4473	4374	86.9092	19.6514
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	0	0
XM_011413823.3	1785	1686	4	2.34644
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.624385
XM_011413837.2	2457	2358	8.36699	3.5094
XM_011413838.3	1264	1165	0	0
XM_011413839.3	2474	2375	0.00493813	0.00205639
XM_011413840.3	2940	2841	8.77049	3.05324
XM_011413849.3	3867	3768	9	2.36232
XM_011413850.3	1454	1355	92	67.1515
XM_011413859.3	1806	1707	9	5.21455
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	14	20.7903
XM_011413865.3	1284	1185	1.00372	0.837728
XM_011413866.3	1478	1379	0.976931	0.70066
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	1	0.369039
XM_011413899.3	2381	2282	1.16336	0.504205
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0.061673	0.0160221
XM_011413912.3	3896	3797	0.938327	0.244411
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	1	1.11628
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	2	2.81373
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	21	29.4603
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	1	0.739182
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	15.4584	3.67871
XM_011413947.3	2434	2335	10.7664	4.56029
XM_011413948.3	3162	3063	9.5988	3.0994
XM_011413949.3	2223	2124	16.1764	7.53243
XM_011413950.3	1401	1302	1	0.75962
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	22	15.7557
XM_011413955.3	1190	1091	0	0
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	186	379.296
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	0	0
XM_011413967.3	2646	2547	9	3.49479
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0.00835727	0.00265432
XM_011413970.3	3192	3093	9.19617	2.94059
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	4.69586	1.50986
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	4.58676	1.62247
XM_011413990.3	2888	2789	61.4132	21.7781
XM_011413991.3	2622	2523	4	1.56802
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	10	6.50675
XM_011413994.3	13498	13399	5.8112	0.428944
XM_011414000.3	1926	1827	96.932	52.473
XM_011414001.3	1731	1632	122	73.9345
XM_011414002.3	1343	1244	4	3.18015
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	18.5112	10.1317
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	4	1.87493
XM_011414021.3	3015	2916	4	1.35669
XM_011414022.3	1884	1785	6.16295	3.41474
XM_011414023.3	1647	1548	1	0.638905
XM_011414024.3	2888	2789	6	2.1277
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	5	3.03382
XM_011414028.3	2356	2257	7	3.06743
XM_011414031.3	1831	1732	19.7714	11.2901
XM_011414033.3	1253	1154	7.50767e-05	6.43439e-05
XM_011414034.3	1244	1145	0.248221	0.214408
XM_011414036.3	1241	1142	3.75059	3.24819
XM_011414037.3	2800	2701	35	12.816
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	6.94508e-05	1.64919e-05
XM_011414041.3	4210	4111	50.9999	12.2696
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	15	17.2504
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	14	4.13324
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	5	4.79179
XM_011414082.3	1934	1835	15	8.08468
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	12	5.6462
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	9	9.42927
XM_011414111.3	2428	2329	99.3859	42.2049
XM_011414112.3	1193	1094	7	6.32832
XM_011414113.3	2734	2635	8.71915e-06	3.27266e-06
XM_011414114.3	2700	2601	5.99999	2.28149
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	4.99412	1.44045
XM_011414117.3	3171	3072	9.288	2.99026
XM_011414118.3	3098	2999	11.6872	3.85425
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	3	2.36044
XM_011414126.3	2873	2774	5.95716	2.12393
XM_011414127.3	2773	2674	2.62184e-07	9.69735e-08
XM_011414128.3	3687	3588	66	18.1928
XM_011414129.3	2991	2892	14	4.78781
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	6	2.18408
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	22	16.0817
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	16.5976	5.574
XM_011414145.3	2633	2534	10	3.90302
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	0.00194611	0.00332427
XM_011414149.3	2005	1906	33	17.1237
XM_011414150.3	1799	1700	6	3.49068
XM_011414151.3	2186	2087	1	0.473898
XM_011414152.3	3041	2942	10	3.36175
XM_011414153.3	1023	924	27	28.9001
XM_011414154.3	875	776	10	12.7452
XM_011414155.3	575	476	2	4.15557
XM_011414156.3	1538	1439	126	86.5999
XM_011414157.3	615	516	1738	3331.25
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	30.932	18.1451
XM_011414161.3	1795	1696	0.0679581	0.0396299
XM_011414164.3	902	803	0	0
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	8	4.07006
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	16.6141	19.3087
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	11	8.21078
XM_011414188.3	2196	2097	27.1378	12.7992
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	26	8.71683
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	5	1.95074
XM_011414211.3	2257	2158	2	0.916613
XM_011414212.3	7851	7752	2.85055e-06	3.63683e-07
XM_011414214.3	2059	1960	22.5287	11.3681
XM_011414219.3	963	864	7	8.01294
XM_011414222.2	7744	7645	5.04049	0.652083
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	52.4277	9.21328
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	50.4797	6.54506
XM_011414231.3	2098	1999	3	1.48428
XM_011414232.3	5181	5082	7.92939	1.54316
XM_011414233.3	2095	1996	2.37465	1.17665
XM_011414238.3	1086	987	7.18133	7.19606
XM_011414239.2	7727	7628	50.4797	6.54506
XM_011414244.3	1423	1324	5.74485	4.29139
XM_011414248.3	3683	3584	61	16.8333
XM_011414250.3	2458	2359	12	5.03107
XM_011414253.3	3892	3793	2.51231	0.655084
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	6.35287e-06	8.11148e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	7	3.04852
XM_011414260.3	3650	3551	1	0.27852
XM_011414261.3	2538	2439	13	5.27156
XM_011414263.3	7824	7725	0.000105497	1.35067e-05
XM_011414269.2	2106	2007	0	0
XM_011414270.3	2145	2046	11	5.31734
XM_011414271.3	1339	1240	9.13262	7.28419
XM_011414273.3	677	578	42	71.8669
XM_011414274.3	1699	1600	1.20491	0.744804
XM_011414275.3	2147	2048	7.65903e-08	3.69872e-08
XM_011414276.3	2341	2242	2	0.882271
XM_011414277.2	1072	973	39	39.6423
XM_011414280.3	1717	1618	3.7474	2.29065
XM_011414282.3	2022	1923	0	0
XM_011414284.3	1793	1694	3	1.75152
XM_011414285.3	1473	1374	20.0754	14.4506
XM_011414286.3	1526	1427	26.9246	18.6609
XM_011414287.3	1491	1392	2.8335e-05	2.01322e-05
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	1	0.409365
XM_011414313.3	1395	1296	1	0.763137
XM_011414314.3	4844	4745	25	5.21088
XM_011414316.3	1956	1857	6	3.19556
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	222	86.4764
XM_011414324.3	1230	1131	1	0.87447
XM_011414325.3	935	836	79	93.4605
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	7	8.60022
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	2	1.55998
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00162613	0.000614084
XM_011414344.3	2695	2596	14.9984	5.71409
XM_011414346.3	1138	1039	16	15.2304
XM_011414352.3	3253	3154	22	6.89872
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	5.99421	3.32497
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0	0
XM_011414381.3	1858	1759	0	0
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	68	28.6186
XM_011414388.3	3246	3147	12.4518	3.91329
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	2.14432	0.406983
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	7.35158	1.54766
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	123.213	25.8948
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	17	4.88905
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	5	3.57049
XM_011414452.3	1949	1850	3	1.60383
XM_011414454.3	1530	1431	4	2.76457
XM_011414455.3	1362	1263	8	6.26461
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	1	0.330888
XM_011414463.3	4538	4439	4	0.891215
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	18	7.9369
XM_011414466.3	5485	5386	2.80276e-07	5.14668e-08
XM_011414467.3	5329	5230	51.9138	9.81722
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	7.65542	4.05756
XM_011414478.3	3354	3255	413.842	125.745
XM_011414479.3	3313	3214	57.6881	17.752
XM_011414480.3	3751	3652	11	2.97899
XM_011414481.3	1706	1607	29	17.848
XM_011414482.3	2158	2059	136	65.3266
XM_011414483.3	3426	3327	173	51.4281
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	1.08565
XM_011414491.3	2693	2594	12	4.57528
XM_011414492.3	2500	2401	4.00617e-05	1.65023e-05
XM_011414494.3	699	600	2	3.29675
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	7	3.03915
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	16.2654	4.68732
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	20.9985	12.6173
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	15	10.4548
XM_011414519.3	1320	1221	6.79371	5.50299
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	73.4938	85.9187
XM_011414524.3	759	660	3	4.49557
XM_011414525.3	1497	1398	3	2.12237
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	1	1.14471
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	1	0.563869
XM_011414534.3	1680	1581	12	7.50683
XM_011414535.3	771	672	31	45.6247
XM_011414541.3	4998	4899	12	2.4226
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	4.09331e-08	1.2775e-08
XM_011414563.3	3259	3160	7.77072e-07	2.4321e-07
XM_011414564.3	3250	3151	1.48763e-05	4.66932e-06
XM_011414565.3	3241	3142	0.000287207	9.04058e-05
XM_011414566.3	3232	3133	0.00559221	0.00176535
XM_011414567.3	3226	3127	0.0406663	0.0128622
XM_011414568.3	3785	3686	1	0.268319
XM_011414570.3	4538	4439	0.0160892	0.00358473
XM_011414571.3	4499	4400	148.984	33.4884
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	14	20.5436
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	17.0213	6.72037
XM_011414590.3	5340	5241	152.978	28.8684
XM_011414591.3	5329	5230	0.000729746	0.000137999
XM_011414594.3	972	873	5	5.66452
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	46.339	11.7846
XM_011414615.3	3929	3830	153.661	39.6801
XM_011414616.3	3895	3796	3.34447e-08	8.71382e-09
XM_011414618.3	2021	1922	29	14.9229
XM_011414619.3	1349	1250	6	4.74732
XM_011414621.3	1129	1030	40.6756	39.0575
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.32439	1.65069
XM_011414624.3	1815	1716	102.049	58.8163
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	10	3.92782
XM_011414648.3	1251	1152	5	4.29265
XM_011414649.3	2035	1936	0.211353	0.107972
XM_011414651.3	2090	1991	2	0.993496
XM_011414652.3	1626	1527	1	0.647692
XM_011414655.3	1033	934	86	91.0666
XM_011414657.3	3264	3165	10.2097	3.1904
XM_011414658.3	3768	3669	10.3839	2.79912
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	22.1315	7.51152
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	47.9886	15.0291
XM_011414676.3	3297	3198	2.24902	0.69554
XM_011414680.3	1790	1691	2	1.16975
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	34	23.3682
XM_011414690.3	656	557	2	3.55126
XM_011414694.2	598	499	2	3.96403
XM_011414697.3	2328	2229	7	3.10596
XM_011414698.3	2359	2260	1.69626	0.742321
XM_011414699.3	2353	2254	26.5723	11.6596
XM_011414700.3	2348	2249	90.7315	39.9003
XM_011414701.3	2331	2232	7.83202e-06	3.47046e-06
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	9.28857	6.35314
XM_011414711.3	10982	10883	11	0.999658
XM_011414712.3	3930	3831	1	0.258164
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	70	21.8122
XM_011414717.3	3533	3434	0	0
XM_011414719.3	5243	5144	0	0
