target_id	length	eff_length	est_counts	tpm
XM_011413656.3	5026	4927	0	0
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	0	0
XM_011413662.3	1889	1790	9	5.08107
XM_011413664.3	2379	2280	0	0
XM_011413665.3	2523	2424	58	24.1803
XM_011413666.3	2845	2746	69.6185	25.6207
XM_011413667.3	2122	2023	0	0
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	20	10.7222
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	21	5.38355
XM_011413680.3	2785	2686	5	1.88118
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	0	0
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	3	5.6987
XM_011413697.3	1818	1719	19	11.1698
XM_011413700.3	4553	4454	0	0
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	943	602.381
XM_011413705.3	3383	3284	15	4.61587
XM_011413706.3	4541	4442	0	0
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	35	58.9498
XM_011413713.3	723	624	8.48395	13.7398
XM_011413714.3	3472	3373	3	0.898816
XM_011413715.3	4558	4459	0	0
XM_011413717.3	3099	3000	4	1.34743
XM_011413718.3	4729	4630	4.10165e-06	8.95248e-07
XM_011413719.3	4696	4597	0.00949039	0.00208629
XM_011413720.3	4665	4566	14.4472	3.19753
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	9.06666	2.24351
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	4	2.82677
XM_011413731.3	1523	1424	7	4.96768
XM_011413732.3	4278	4179	286.557	69.2954
XM_011413733.3	2435	2336	73.7674	31.9123
XM_011413734.3	3490	3391	10.9824	3.27292
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	48.5318	20.2581
XM_011413738.3	3181	3082	5.85606	1.92017
XM_011413741.3	2293	2194	12	5.52727
XM_011413745.3	3863	3764	61.9995	16.6458
XM_011413746.3	3839	3740	0.000535955	0.000144818
XM_011413747.3	6808	6709	12.8724	1.93895
XM_011413748.3	968	869	734	853.576
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	2	1.4551
XM_011413758.3	2034	1935	10	5.22258
XM_011413759.3	7204	7105	69	9.81411
XM_011413760.2	1093	994	1	1.01667
XM_011413769.3	2933	2834	9.57432	3.41408
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	11.0652	11.3524
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	8.93484	9.76138
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	10.6245	6.25325
XM_011413795.3	1103	1004	5.07306	5.10625
XM_011413797.3	1102	1003	14.9269	15.0396
XM_011413798.3	5913	5814	9.83756	1.70993
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	64.1624	12.4144
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	17	8.27537
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	20	13.3145
XM_011413809.3	3950	3851	0.0618714	0.0162361
XM_011413810.3	3926	3827	53.9381	14.2431
XM_011413814.3	4473	4374	81.9467	18.933
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	5	2.53149
XM_011413823.3	1785	1686	6	3.59633
XM_011413829.1	1224	1125	1	0.898283
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	5.37306	2.30273
XM_011413838.3	1264	1165	2	1.73488
XM_011413839.3	2474	2375	0.00224628	0.000955798
XM_011413840.3	2940	2841	7.49614	2.66644
XM_011413849.3	3867	3768	7	1.87738
XM_011413850.3	1454	1355	12	8.94969
XM_011413859.3	1806	1707	13	7.69619
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	6	9.10422
XM_011413865.3	1284	1185	4.07706	3.47692
XM_011413866.3	1478	1379	10.7859	7.90422
XM_011413868.3	1895	1796	1	0.562678
XM_011413890.3	675	576	1	1.75446
XM_011413895.3	2779	2680	3	1.13123
XM_011413899.3	2381	2282	4.74644	2.10193
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	1	0.55313
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	1	0.239755
XM_011413919.3	985	886	2	2.28119
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	2	2.87502
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	17	24.3683
XM_011413927.3	2109	2010	1	0.502771
XM_011413928.3	1532	1433	1	0.705212
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	1	1.01872
XM_011413944.3	1437	1338	9.26551	6.99808
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	5.8983	1.43422
XM_011413947.3	2434	2335	13.7187	5.93736
XM_011413948.3	3162	3063	1.26047	0.415863
XM_011413949.3	2223	2124	7.12249	3.38878
XM_011413950.3	1401	1302	2	1.55233
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	51	37.3201
XM_011413955.3	1190	1091	3	2.77883
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	216	450.068
XM_011413958.3	5029	4930	4	0.819934
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	1	0.98496
XM_011413967.3	2646	2547	8	3.17415
XM_011413968.3	1816	1717	1	0.588567
XM_011413969.3	3213	3114	0.016893	0.0054822
XM_011413970.3	3192	3093	25.7221	8.40414
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.91276	1.4142
XM_011413990.3	2888	2789	59.0872	21.4097
XM_011413991.3	2622	2523	9	3.60488
XM_011413992.3	1675	1576	4	2.5649
XM_011413993.3	1619	1520	10	6.64848
XM_011413994.3	13498	13399	4.4361	0.334576
XM_011414000.3	1926	1827	80.4445	44.4963
XM_011414001.3	1731	1632	106	65.6374
XM_011414002.3	1343	1244	0	0
XM_011414007.3	3220	3121	1	0.323796
XM_011414010.3	1906	1807	21.7027	12.1373
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0.000185133	8.7753e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	13.9998	6.70511
XM_011414021.3	3015	2916	5	1.7328
XM_011414022.3	1884	1785	2	1.13229
XM_011414023.3	1647	1548	1	0.652822
XM_011414024.3	2888	2789	0	0
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	8	4.95985
XM_011414028.3	2356	2257	4.08499	1.82905
XM_011414031.3	1831	1732	14	8.16857
XM_011414033.3	1253	1154	3.43481e-05	3.0079e-05
XM_011414034.3	1244	1145	0.165368	0.145953
XM_011414036.3	1241	1142	2.83402	2.50786
XM_011414037.3	2800	2701	19.4711	7.28504
XM_011414038.3	2719	2620	5.5289	2.13257
XM_011414039.3	4264	4165	6.69659e-05	1.62482e-05
XM_011414041.3	4210	4111	91.9999	22.6155
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	10	11.7508
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	8	2.4133
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	5	4.89617
XM_011414082.3	1934	1835	15	8.26078
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	9	4.32689
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	14	14.9872
XM_011414111.3	2428	2329	55.2338	23.9663
XM_011414112.3	1193	1094	14	12.9323
XM_011414113.3	2734	2635	1.73524e-07	6.65495e-08
XM_011414114.3	2700	2601	0.222725	0.0865356
XM_011414115.3	2697	2598	0.777275	0.302344
XM_011414116.3	3528	3429	5.07533	1.49576
XM_011414117.3	3171	3072	28.9247	9.51509
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	8	6.43162
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	19	7.18056
XM_011414128.3	3687	3588	81	22.8138
XM_011414129.3	2991	2892	0.00193087	0.000674716
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	4	1.48777
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	1.10594	0.702908
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	24	17.9258
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	15.2955	5.24861
XM_011414145.3	2633	2534	9	3.58923
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	26	45.3796
XM_011414149.3	2005	1906	25	13.2551
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	3	1.45266
XM_011414152.3	3041	2942	8	2.74798
XM_011414153.3	1023	924	12	13.1243
XM_011414154.3	875	776	6	7.81368
XM_011414155.3	575	476	1	2.12304
XM_011414156.3	1538	1439	108	75.8453
XM_011414157.3	615	516	1472	2882.86
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	31.9472	19.1488
XM_011414161.3	1795	1696	0.052843	0.0314867
XM_011414164.3	902	803	13.2846	16.7185
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	3.71542	2.79159
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	0	0
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	6.76624	8.03496
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	12	9.15232
XM_011414188.3	2196	2097	11.6837	5.63049
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	33	11.3047
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	2	0.798238
XM_011414208.3	2157	2058	1	0.491044
XM_011414209.3	2634	2535	3	1.19594
XM_011414211.3	2257	2158	3	1.40487
XM_011414212.3	7851	7752	1.09662e-06	1.42958e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	6	7.01784
XM_011414222.2	7744	7645	3.77869	0.499494
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	50.1482	9.00466
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	42.1106	5.57888
XM_011414231.3	2098	1999	4	2.02215
XM_011414232.3	5181	5082	3.34637	0.665434
XM_011414233.3	2095	1996	5.25484	2.66051
XM_011414238.3	1086	987	11.7246	12.0045
XM_011414239.2	7727	7628	42.1106	5.57888
XM_011414244.3	1423	1324	16.0563	12.2553
XM_011414248.3	3683	3584	83	23.4032
XM_011414250.3	2458	2359	5	2.14194
XM_011414253.3	3892	3793	1.45094	0.386575
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	2.53652e-06	3.30923e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	6	2.66993
XM_011414260.3	3650	3551	4	1.13835
XM_011414261.3	2538	2439	14	5.80072
XM_011414263.3	7824	7725	4.79844e-05	6.27723e-06
XM_011414269.2	2106	2007	7	3.52465
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	7.62362	6.21306
XM_011414273.3	677	578	176	307.716
XM_011414274.3	1699	1600	1.93408	1.22158
XM_011414275.3	2147	2048	21	10.3623
XM_011414276.3	2341	2242	1	0.450744
XM_011414277.2	1072	973	51	52.9692
XM_011414280.3	1717	1618	1.05848e-05	6.61102e-06
XM_011414282.3	2022	1923	9.91332	5.20962
XM_011414284.3	1793	1694	1	0.596558
XM_011414285.3	1473	1374	15.0754	11.0879
XM_011414286.3	1526	1427	26.9246	19.0674
XM_011414287.3	1491	1392	1.13922e-05	8.27056e-06
XM_011414290.3	2440	2341	1.00737	0.434862
XM_011414295.3	2515	2416	3	1.25485
XM_011414313.3	1395	1296	2	1.55952
XM_011414314.3	4844	4745	23	4.89844
XM_011414316.3	1956	1857	6	3.26517
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	152	60.4988
XM_011414324.3	1230	1131	1	0.893518
XM_011414325.3	935	836	93	112.42
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	12	15.0644
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	2	1.59396
XM_011414342.3	2758	2659	26	9.88146
XM_011414343.3	2718	2619	0	0
XM_011414344.3	2695	2596	3.3571e-07	1.30685e-07
XM_011414346.3	1138	1039	7	6.80845
XM_011414352.3	3253	3154	13	4.16531
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	0	0
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.833981	0.477504
XM_011414381.3	1858	1759	33.3252	19.1458
XM_011414382.3	1990	1891	3.84083	2.05258
XM_011414386.3	2449	2350	0.00295997	0.00127288
XM_011414388.3	3246	3147	2.06489	0.66308
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	4.05525	0.786434
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	2.28391	0.491282
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	100.487	21.5787
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	29	8.52181
XM_011414437.3	1997	1898	1	0.532439
XM_011414451.3	1484	1385	4	2.91861
XM_011414452.3	1949	1850	2	1.09251
XM_011414454.3	1530	1431	26	18.3611
XM_011414455.3	1362	1263	4	3.20053
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	1	0.338096
XM_011414463.3	4538	4439	1	0.227657
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	15	6.75815
XM_011414466.3	5485	5386	6.80408e-08	1.27664e-08
XM_011414467.3	5329	5230	38.9999	7.53578
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0.5	0.63003
XM_011414476.3	1965	1866	4.57706	2.4788
XM_011414478.3	3354	3255	309.52	96.0956
XM_011414479.3	3313	3214	201.48	63.3508
XM_011414480.3	3751	3652	4	1.10687
XM_011414481.3	1706	1607	29	18.2368
XM_011414482.3	2158	2059	252	123.683
XM_011414483.3	3426	3327	112	34.0198
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	1.1093
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	12	5.05074
XM_011414494.3	699	600	7	11.79
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	4	1.77448
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	1	1.64588
XM_011414513.3	1745	1646	19	11.6651
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	2	2.36667
XM_011414518.3	1518	1419	3	2.13651
XM_011414519.3	1320	1221	4.26728	3.53184
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	70.0764	83.708
XM_011414524.3	759	660	5	7.65582
XM_011414525.3	1497	1398	4	2.89147
XM_011414526.3	1164	1065	1	0.948891
XM_011414529.3	963	864	7	8.18748
XM_011414531.3	2120	2021	0.00208849	0.00104432
XM_011414532.3	2104	2005	11.4361	5.7641
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	11.5618	7.39023
XM_011414535.3	771	672	35	52.6338
XM_011414541.3	4998	4899	10	2.06281
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	1.385e-07	4.39171e-08
XM_011414558.3	3280	3181	1.06603e-06	3.38668e-07
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	2.96182e-06	9.41827e-07
XM_011414561.3	3277	3178	2.96182e-06	9.41827e-07
XM_011414562.3	3268	3169	6.3891e-05	2.03743e-05
XM_011414563.3	3259	3160	0	0
XM_011414564.3	3250	3151	0.0305214	0.00978863
XM_011414565.3	3241	3142	0.675976	0.217416
XM_011414566.3	3232	3133	15.1049	4.87217
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	0	0
XM_011414570.3	4538	4439	0	0
XM_011414571.3	4499	4400	78	17.9146
XM_011414574.3	1564	1465	1	0.689808
XM_011414576.3	773	674	10	14.9936
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0.428761	0.102457
XM_011414589.3	2604	2505	12.6309	5.09558
XM_011414590.3	5340	5241	91.1293	17.5715
XM_011414591.3	5329	5230	0	0
XM_011414594.3	972	873	9	10.4182
XM_011414598.1	462	363	1	2.78394
XM_011414600.3	5728	5629	2.81103	0.504661
XM_011414614.3	3988	3889	29.3409	7.62434
XM_011414615.3	3929	3830	156.622	41.3255
XM_011414616.3	3895	3796	0.0375455	0.00999535
XM_011414618.3	2021	1922	22	11.5674
XM_011414619.3	1349	1250	2	1.61691
XM_011414621.3	1129	1030	27.5808	27.0605
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.41916	1.72361
XM_011414624.3	1815	1716	16	9.42255
XM_011414641.3	2221	2122	22.2578	10.5999
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	12	4.81605
XM_011414648.3	1251	1152	1	0.87723
XM_011414649.3	2035	1936	2	1.04398
XM_011414651.3	2090	1991	2	1.01514
XM_011414652.3	1626	1527	46	30.4428
XM_011414655.3	1033	934	98	106.034
XM_011414657.3	3264	3165	38.2863	12.2246
XM_011414658.3	3768	3669	20.3248	5.59814
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	19.7435	6.847
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	17.9676	5.74968
XM_011414676.3	3297	3198	3.48061	1.09987
XM_011414680.3	1790	1691	4	2.39046
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	23	16.1522
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	1	2.02519
XM_011414697.3	2328	2229	1	0.453373
XM_011414698.3	2359	2260	0.974158	0.435599
XM_011414699.3	2353	2254	17.3373	7.7731
XM_011414700.3	2348	2249	74.6885	33.5606
XM_011414701.3	2331	2232	1.86147e-08	8.42808e-09
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	26.3545	18.4184
XM_011414711.3	10982	10883	6	0.557145
XM_011414712.3	3930	3831	2	0.527574
