target_id	length	eff_length	est_counts	tpm
NM_001305377.1	3063	2964	41.2139	14.7642
NM_001305378.1	3255	3156	4.26546	1.43507
NM_001305379.1	5926	5827	3.66128	0.667164
NM_001305380.1	2571	2472	16.6467	7.1503
NM_001305381.2	1961	1862	55.6983	31.7619
NM_001308835.1	2208	2109	3.00426	1.51254
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	133	106.985
NM_001308844.1	1404	1305	4	3.25457
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	8.2899	3.75203
NM_001308855.1	1515	1416	7	5.24903
NM_001308857.1	1022	923	17	19.5565
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	18	30.7275
NM_001308865.1	1958	1859	3	1.71351
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	28	13.726
NM_001308876.1	1452	1353	224	175.79
NM_001308878.1	2290	2191	31.1759	15.1085
NM_001308879.1	2688	2589	89	36.5008
NM_001308882.2	1264	1165	70	63.7994
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	253	85.6895
NM_001308888.2	637	538	429.355	847.382
NM_001308889.1	1663	1564	403	273.598
NM_001308892.1	549	450	6	14.1574
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	10.8288	5.24069
NM_001308902.1	785	686	4	6.19128
NM_001308905.1	1535	1436	54	39.9286
NM_001308906.2	2136	2037	0	0
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	14	8.55801
NM_001308913.1	2259	2160	1.87359	0.921014
NM_001308915.1	1541	1442	13	9.57244
NM_001308918.1	965	866	4.19992	5.14953
NM_001308924.1	3079	2980	10	3.5631
NM_001319969.1	1722	1623	16	10.4676
NM_001319970.1	1068	969	47	51.5014
NM_001367274.1	1042	943	0	0
NM_001367275.1	1033	934	0	0
NM_001367293.1	2261	2162	51.2001	25.1455
NM_001367294.1	2136	2037	323.909	168.841
NM_001367295.1	2230	2131	36.6378	18.2554
NM_001367296.1	2105	2006	0	0
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	1	0.322541
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.0641674	0.0128723
XM_011413590.3	5222	5123	43.2959	8.9736
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	8	2.91504
XM_011413623.3	1877	1778	39	23.2904
XM_011413624.3	2409	2310	6	2.75793
XM_011413626.3	5017	4918	2	0.431803
XM_011413629.3	3564	3465	2	0.612874
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0	0
XM_011413636.3	1087	988	13	13.9711
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	867	1302.1
XM_011413651.3	3224	3125	7	2.37844
XM_011413652.3	3776	3677	189.313	54.6678
XM_011413653.3	3811	3712	0.00608589	0.00174085
XM_011413654.3	3795	3696	0.680647	0.195539
XM_011413655.3	2831	2732	4.07891	1.58529
XM_011413656.3	5026	4927	13.0004	2.80168
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	19.3044	4.30891
XM_011413662.3	1889	1790	12	7.11824
XM_011413664.3	2379	2280	5.03503	2.34483
XM_011413665.3	2523	2424	23	10.0749
XM_011413666.3	2845	2746	27.3978	10.594
XM_011413667.3	2122	2023	2.1687e-08	1.13828e-08
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	37	19.8018
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	15	4.04035
XM_011413680.3	2785	2686	8	3.16249
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	17	10.4885
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	5	9.97936
XM_011413697.3	1818	1719	17	10.5007
XM_011413700.3	4553	4454	3.67159	0.875283
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	267	179.205
XM_011413705.3	3383	3284	15	4.8499
XM_011413706.3	4541	4442	69.8724	16.7021
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	19	33.6238
XM_011413713.3	723	624	2	3.40322
XM_011413714.3	3472	3373	9	2.83316
XM_011413715.3	4558	4459	1.07837	0.256787
XM_011413717.3	3099	3000	7	2.47754
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	2.99644e-08	6.92111e-09
XM_011413720.3	4665	4566	4.84789e-05	1.12736e-05
XM_011413721.3	4774	4675	32.4522	7.37068
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	14.5477	3.78228
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	7	5.21954
XM_011413732.3	4278	4179	226	57.4223
XM_011413733.3	2435	2336	35.588	16.1761
XM_011413734.3	3490	3391	0	0
XM_011413735.3	1477	1378	2.15476	1.66033
XM_011413737.3	2520	2421	79.238	34.7523
XM_011413738.3	3181	3082	0	0
XM_011413741.3	2293	2194	9	4.35562
XM_011413745.3	3863	3764	0	0
XM_011413746.3	3839	3740	66	18.7377
XM_011413747.3	6808	6709	2.32479	0.367935
XM_011413748.3	968	869	415	507.076
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	4	3.05775
XM_011413758.3	2034	1935	10	5.48736
XM_011413759.3	7204	7105	56	8.3689
XM_011413760.2	1093	994	2	2.13643
XM_011413769.3	2933	2834	2.39358	0.896794
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	0.0872844	0.100193
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	15	15.8636
XM_011413797.3	1102	1003	0	0
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	67	13.6207
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	7	3.58027
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	7	4.89633
XM_011413809.3	3950	3851	0.0651887	0.0179739
XM_011413810.3	3926	3827	60.1193	16.6802
XM_011413814.3	4473	4374	84.8985	20.6094
XM_011413817.3	2358	2259	1	0.470033
XM_011413822.3	2095	1996	2	1.06393
XM_011413823.3	1785	1686	0	0
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.670331
XM_011413837.2	2457	2358	0	0
XM_011413838.3	1264	1165	26	23.6969
XM_011413839.3	2474	2375	6.44982	2.88355
XM_011413840.3	2940	2841	6.13303	2.29218
XM_011413849.3	3867	3768	15	4.22693
XM_011413850.3	1454	1355	34	26.6431
XM_011413859.3	1806	1707	21	13.0626
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	5	7.9715
XM_011413865.3	1284	1185	6.26871	5.617
XM_011413866.3	1478	1379	0	0
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	1	0.396196
XM_011413899.3	2381	2282	2.42111	1.12653
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	11	2.77102
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	13	19.5794
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	1	0.740966
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	9.75747	7.74329
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	7.69967	1.96717
XM_011413947.3	2434	2335	13.3	6.04798
XM_011413948.3	3162	3063	7.62976	2.64489
XM_011413949.3	2223	2124	6.37055	3.18469
XM_011413950.3	1401	1302	5	4.07759
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	32	24.6037
XM_011413955.3	1190	1091	0	0
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	126	275.85
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	0	0
XM_011413967.3	2646	2547	3	1.25065
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0.0163866	0.00558746
XM_011413970.3	3192	3093	26.5177	9.10334
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	5.18475	1.59294
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	2.90745	1.10413
XM_011413990.3	2888	2789	44.9078	17.0969
XM_011413991.3	2622	2523	1	0.42085
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	6	4.19133
XM_011413994.3	13498	13399	3.90395	0.309369
XM_011414000.3	1926	1827	75.1551	43.6782
XM_011414001.3	1731	1632	107	69.6159
XM_011414002.3	1343	1244	0	0
XM_011414007.3	3220	3121	1	0.340213
XM_011414010.3	1906	1807	18	10.5769
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	3	1.20523
XM_011414015.3	2209	2110	0	0
XM_011414021.3	3015	2916	3	1.09239
XM_011414022.3	1884	1785	0	0
XM_011414023.3	1647	1548	1	0.68592
XM_011414024.3	2888	2789	0	0
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	7	4.5599
XM_011414028.3	2356	2257	5	2.35225
XM_011414031.3	1831	1732	7	4.29136
XM_011414033.3	1253	1154	1.04349e-05	9.60126e-06
XM_011414034.3	1244	1145	0.0539065	0.0499897
XM_011414036.3	1241	1142	0.945904	0.879479
XM_011414037.3	2800	2701	14	5.50361
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	2.33003e-05	5.94005e-06
XM_011414041.3	4210	4111	36	9.29821
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	20	24.6931
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	3	5.38077
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	6	1.90174
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	4	4.11552
XM_011414082.3	1934	1835	19	10.9942
XM_011414093.3	2059	1960	1	0.541737
XM_011414106.3	2201	2102	9	4.54626
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	11	12.3727
XM_011414111.3	2428	2329	75.3052	34.3321
XM_011414112.3	1193	1094	16	15.5291
XM_011414113.3	2734	2635	5.54521e-06	2.23451e-06
XM_011414114.3	2700	2601	7.99999	3.26583
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	7.97442	2.46931
XM_011414117.3	3171	3072	0	0
XM_011414118.3	3098	2999	8.02558	2.84148
XM_011414120.2	2004	1905	3	1.67213
XM_011414124.3	1356	1257	9	7.60242
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	17	6.75044
XM_011414128.3	3687	3588	28	8.2861
XM_011414129.3	2991	2892	17	6.24159
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	6	2.3448
XM_011414133.3	1755	1656	3.46512	2.22179
XM_011414135.3	1689	1590	2.12396	1.41839
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	22	15.6043
XM_011414141.3	1452	1353	11	8.63256
XM_011414142.3	3450	3351	5	1.58431
XM_011414143.3	3044	2945	14	5.04763
XM_011414145.3	2633	2534	19	7.96144
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	23.9999	42.6141
XM_011414148.3	678	579	5.87215e-05	0.000107687
XM_011414149.3	2005	1906	16	8.91336
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	0	0
XM_011414152.3	3041	2942	19	6.85734
XM_011414153.3	1023	924	20	22.9828
XM_011414154.3	875	776	11	15.0514
XM_011414155.3	575	476	2	4.46136
XM_011414156.3	1538	1439	78	57.5544
XM_011414157.3	615	516	1212	2494.01
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	18.9702	11.947
XM_011414161.3	1795	1696	0.0297518	0.0186266
XM_011414164.3	902	803	0	0
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	6	3.27717
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	2.6948	3.36234
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	15	12.0204
XM_011414188.3	2196	2097	23.3855	11.8411
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	17	6.11887
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	1	0.419354
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	2	0.837716
XM_011414211.3	2257	2158	2	0.984063
XM_011414212.3	7851	7752	1.51034	0.206874
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	9	11.0605
XM_011414222.2	7744	7645	0.243314	0.0337936
XM_011414225.3	2339	2240	1	0.47402
XM_011414226.3	5727	5628	44.3715	8.37133
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	2.76642	0.385081
XM_011414231.3	2098	1999	5	2.65584
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	0	0
XM_011414238.3	1086	987	3.57303	3.84383
XM_011414239.2	7727	7628	2.76642	0.385081
XM_011414244.3	1423	1324	46.9501	37.6525
XM_011414248.3	3683	3584	64	18.9608
XM_011414250.3	2458	2359	5	2.25054
XM_011414253.3	3892	3793	2.88104	0.806513
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	3.5179	0.482226
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	10	4.67549
XM_011414260.3	3650	3551	11	3.28917
XM_011414261.3	2538	2439	5	2.17672
XM_011414263.3	7824	7725	68.1956	9.37351
XM_011414269.2	2106	2007	7	3.70335
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	9.4165	8.06329
XM_011414273.3	677	578	21	38.5777
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	3.16083e-08	1.63876e-08
XM_011414276.3	2341	2242	2	0.947194
XM_011414277.2	1072	973	38	41.4682
XM_011414280.3	1717	1618	4	2.62498
XM_011414282.3	2022	1923	4.42862	2.44531
XM_011414284.3	1793	1694	8	5.01442
XM_011414285.3	1473	1374	0.0144916	0.0111989
XM_011414286.3	1526	1427	40.8086	30.3649
XM_011414287.3	1491	1392	14.1769	10.814
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	3	1.31847
XM_011414313.3	1395	1296	5	4.09647
XM_011414314.3	4844	4745	19	4.25169
XM_011414316.3	1956	1857	5	2.85892
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	164	68.5845
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	66	83.8267
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	10	13.1901
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	3.06778	2.56892
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00144261	0.000584869
XM_011414344.3	2695	2596	21.9986	8.99775
XM_011414346.3	1138	1039	8	8.17559
XM_011414352.3	3253	3154	6	2.01992
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	0.999341	0.595123
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	1	1.67477
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	1.20845	0.726991
XM_011414381.3	1858	1759	49.7915	30.0562
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00344815	0.00155798
XM_011414388.3	3246	3147	0	0
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	78.2924	17.665
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	15	4.63131
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	0	0
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	1	0.742002
XM_011414455.3	1362	1263	6	5.0442
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	2	0.710475
XM_011414463.3	4538	4439	4	0.956796
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	16	7.57417
XM_011414466.3	5485	5386	8.93382e-08	1.76123e-08
XM_011414467.3	5329	5230	5.54603e-06	1.12597e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	1.5	1.98592
XM_011414476.3	1965	1866	8.60632	4.89723
XM_011414478.3	3354	3255	196.537	64.1118
XM_011414479.3	3313	3214	178.463	58.9586
XM_011414480.3	3751	3652	19	5.52417
XM_011414481.3	1706	1607	30	19.8221
XM_011414482.3	2158	2059	133	68.5867
XM_011414483.3	3426	3327	133	42.4466
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	7	4.07938
XM_011414491.3	2693	2594	16	6.54929
XM_011414492.3	2500	2401	0	0
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	8	3.7289
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	27	17.4172
XM_011414515.3	1157	1058	1	1.0036
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	7	5.23794
XM_011414519.3	1320	1221	6.10236	5.30672
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	0	0
XM_011414524.3	759	660	2	3.21759
XM_011414525.3	1497	1398	1	0.759517
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	5.36226	6.5899
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	1.19856	0.725562
XM_011414534.3	1680	1581	9.80144	6.58268
XM_011414535.3	771	672	15	23.701
XM_011414541.3	4998	4899	22	4.76826
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	9.57751e-05	3.19995e-05
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	0	0
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	24.2189	8.18451
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	3	0.864192
XM_011414570.3	4538	4439	0.00411393	0.000984047
XM_011414571.3	4499	4400	62.9959	15.2021
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	6	9.45226
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	8.67847e-06	3.48783e-06
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	16.3126	6.91448
XM_011414590.3	5340	5241	66.7266	13.5185
XM_011414591.3	5329	5230	34.5013	7.00451
XM_011414594.3	972	873	7	8.5139
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	1.4595	0.275306
XM_011414614.3	3988	3889	36.6454	10.0052
XM_011414615.3	3929	3830	81.3416	22.5506
XM_011414616.3	3895	3796	0.0129598	0.00362506
XM_011414618.3	2021	1922	6	3.31469
XM_011414619.3	1349	1250	6	5.09666
XM_011414621.3	1129	1030	24.251	24.9998
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	10.749	4.405
XM_011414624.3	1815	1716	0	0
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	8	3.37349
XM_011414648.3	1251	1152	7	6.45194
XM_011414649.3	2035	1936	1.54644	0.848151
XM_011414651.3	2090	1991	1	0.533302
XM_011414652.3	1626	1527	38	26.4234
XM_011414655.3	1033	934	55	62.526
XM_011414657.3	3264	3165	7.65726	2.56888
XM_011414658.3	3768	3669	0.0164899	0.00477217
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	41.4014	15.0858
XM_011414668.3	3608	3509	9.07443	2.74587
XM_011414669.3	3257	3158	15.6525	5.26279
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	2	1.25583
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	74	54.6029
XM_011414690.3	656	557	1	1.90629
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	2	0.952718
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	33.7794	15.9126
XM_011414700.3	2348	2249	36.2624	17.1203
XM_011414701.3	2331	2232	49.9582	23.7661
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	18	11.0349
XM_011414710.3	1545	1446	31.9956	23.4945
XM_011414711.3	10982	10883	6	0.585393
XM_011414712.3	3930	3831	11	3.04877
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	64.1815	21.4708
XM_011414717.3	3533	3434	16.8185	5.20033
XM_011414719.3	5243	5144	2.67246e-05	5.51639e-06
XM_011414720.3	3656	3557	0.0216802	0.00647178
XM_011414721.3	5093	4994	0	0
XM_011414722.3	5177	5078	35.5742	7.43853
XM_011414723.3	5085	4986	0	0
XM_011414724.3	5811	5712	0	0
