target_id	length	eff_length	est_counts	tpm
XM_011413671.3	2089	1990	1.67795e-08	7.41633e-09
XM_011413672.3	2083	1984	4.83477e-07	2.14338e-07
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	28.0882	12.9347
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	1.68821
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	14.4338	3.22053
XM_011413680.3	2785	2686	4	1.30984
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	37	18.9097
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	3	4.95991
XM_011413697.3	1818	1719	15	7.67503
XM_011413700.3	4553	4454	1.46823	0.289941
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	319	177.357
XM_011413705.3	3383	3284	1	0.267831
XM_011413706.3	4541	4442	29.57	5.85513
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	36	52.7735
XM_011413713.3	723	624	11	15.505
XM_011413714.3	3472	3373	4	1.04306
XM_011413715.3	4558	4459	0.421187	0.083081
XM_011413717.3	3099	3000	7	2.0523
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	8.48759	1.59686
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	1	0.615076
XM_011413731.3	1523	1424	0	0
XM_011413732.3	4278	4179	264	55.5643
XM_011413733.3	2435	2336	157.61	59.3438
XM_011413734.3	3490	3391	3.73963	0.969985
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	19.8578	7.21443
XM_011413738.3	3181	3082	10.7743	3.07483
XM_011413741.3	2293	2194	8	3.20714
XM_011413745.3	3863	3764	0.0307259	0.00717991
XM_011413746.3	3839	3740	37.9693	8.92946
XM_011413747.3	6808	6709	2.75171	0.360752
XM_011413748.3	968	869	741	750.003
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	4	2.53292
XM_011413758.3	2034	1935	4	1.81821
XM_011413759.3	7204	7105	49	6.06592
XM_011413760.2	1093	994	2	1.76973
XM_011413769.3	2933	2834	14.3615	4.45722
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	0.218236	0.207515
XM_011413781.3	910	811	1.63569	1.77397
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	1.99913	1.02408
XM_011413795.3	1103	1004	1.48821	1.30375
XM_011413797.3	1102	1003	4.51179	3.95651
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	55	9.26205
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	18	7.62623
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	9	5.21477
XM_011413809.3	3950	3851	0.0342005	0.00781129
XM_011413810.3	3926	3827	35.9658	8.26601
XM_011413814.3	4473	4374	60.8808	12.2424
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	3.26513	1.43881
XM_011413823.3	1785	1686	1	0.521683
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.555277
XM_011413837.2	2457	2358	3.99865	1.49154
XM_011413838.3	1264	1165	2	1.50997
XM_011413839.3	2474	2375	0.0013476	0.000499071
XM_011413840.3	2940	2841	14.884	4.60799
XM_011413849.3	3867	3768	14	3.268
XM_011413850.3	1454	1355	21	13.6315
XM_011413859.3	1806	1707	28	14.4274
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	4	5.28263
XM_011413865.3	1284	1185	4.08952	3.03542
XM_011413866.3	1478	1379	2.94752	1.87999
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	1	1.52701
XM_011413895.3	2779	2680	0	0
XM_011413899.3	2381	2282	11.8505	4.56759
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	3	0.62602
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	16	19.9616
XM_011413927.3	2109	2010	1	0.437591
XM_011413928.3	1532	1433	1	0.613788
XM_011413939.3	2788	2689	2.72702	0.891994
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	1.30087	0.855153
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	10.39	2.1989
XM_011413947.3	2434	2335	16.6956	6.28898
XM_011413948.3	3162	3063	5.38313	1.5458
XM_011413949.3	2223	2124	5.53125	2.29052
XM_011413950.3	1401	1302	2	1.35109
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	48	30.5712
XM_011413955.3	1190	1091	1	0.806194
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	247	447.94
XM_011413958.3	5029	4930	1	0.178409
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	7.72497	6.62238
XM_011413967.3	2646	2547	7.27503	2.51229
XM_011413968.3	1816	1717	1	0.512264
XM_011413969.3	3213	3114	0.0142283	0.00401883
XM_011413970.3	3192	3093	26.5408	7.54741
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	5.1846	1.31949
XM_011413988.3	3234	3135	9.07155	2.54512
XM_011413989.3	2895	2796	4.38317	1.37885
XM_011413990.3	2888	2789	71.3607	22.5048
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	2	1.15731
XM_011413994.3	13498	13399	4.43625	0.291211
XM_011414000.3	1926	1827	74.9474	36.0813
XM_011414001.3	1731	1632	122	65.7513
XM_011414002.3	1343	1244	6	4.24224
XM_011414007.3	3220	3121	2	0.563639
XM_011414010.3	1906	1807	29.266	14.2453
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	1.93751e-05	7.99322e-06
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	1.99998	0.833696
XM_011414021.3	3015	2916	7	2.11142
XM_011414022.3	1884	1785	4.21684	2.07784
XM_011414023.3	1647	1548	7	3.97733
XM_011414024.3	2888	2789	3	0.9461
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	1	0.539606
XM_011414028.3	2356	2257	3	1.16911
XM_011414031.3	1831	1732	8.42712	4.27953
XM_011414033.3	1253	1154	2.52085e-05	1.92134e-05
XM_011414034.3	1244	1145	0.153499	0.117914
XM_011414036.3	1241	1142	2.84602	2.19198
XM_011414037.3	2800	2701	32.9868	10.7419
XM_011414038.3	2719	2620	2.01319	0.675845
XM_011414039.3	4264	4165	46.9989	9.92516
XM_011414041.3	4210	4111	0.0010794	0.00023094
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	8	8.18194
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	5	1.31277
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	4	3.40914
XM_011414082.3	1934	1835	13	6.2312
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	15	6.27658
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	6	5.59041
XM_011414111.3	2428	2329	89.4922	33.7971
XM_011414112.3	1193	1094	40	32.1593
XM_011414113.3	2734	2635	1.14398e-07	3.81859e-08
XM_011414114.3	2700	2601	0.216789	0.0733097
XM_011414115.3	2697	2598	0.783211	0.265158
XM_011414116.3	3528	3429	0	0
XM_011414117.3	3171	3072	26.9421	7.7139
XM_011414118.3	3098	2999	2.12578e-06	6.23457e-07
XM_011414120.2	2004	1905	1	0.46171
XM_011414124.3	1356	1257	13	9.09646
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00185367	0.000609726
XM_011414128.3	3687	3588	35	8.57986
XM_011414129.3	2991	2892	0.00234852	0.000714266
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.85259	0.394478
XM_011414132.3	2816	2717	9	2.91352
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	18	11.7014
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	16.0765	4.80143
XM_011414145.3	2633	2534	16	5.55364
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	18	27.3438
XM_011414149.3	2005	1906	24	11.0752
XM_011414150.3	1799	1700	1	0.517387
XM_011414151.3	2186	2087	4	1.68578
XM_011414152.3	3041	2942	12	3.58759
XM_011414153.3	1023	924	29	27.6052
XM_011414154.3	875	776	17	19.2687
XM_011414155.3	575	476	1	1.84781
XM_011414156.3	1538	1439	84	51.3432
XM_011414157.3	615	516	2133	3635.85
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	29.9585	15.6289
XM_011414161.3	1795	1696	0.041498	0.0215212
XM_011414164.3	902	803	4.72172	5.17189
XM_011414165.3	1628	1529	5	2.87625
XM_011414166.3	1444	1345	1.27828	0.835927
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	1	0.452448
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	11.5078	11.894
XM_011414175.3	1148	1049	1	0.838473
XM_011414177.3	1424	1325	10	6.63817
XM_011414188.3	2196	2097	13.6652	5.73169
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	11	3.27971
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	5	1.73483
XM_011414211.3	2257	2158	3	1.22274
XM_011414212.3	7851	7752	4.31396e-07	4.89471e-08
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	9.6	9.77287
XM_011414222.2	7744	7645	2.25553	0.259499
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	60.4058	9.44038
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	26.8722	3.09854
XM_011414231.3	2098	1999	1	0.439999
XM_011414232.3	5181	5082	11.2898	1.95395
XM_011414233.3	2095	1996	2.51018	1.10614
XM_011414238.3	1086	987	7.3392	6.54028
XM_011414239.2	7727	7628	26.8722	3.09854
XM_011414244.3	1423	1324	30.886	20.5181
XM_011414248.3	3683	3584	78	19.1422
XM_011414250.3	2458	2359	2	0.745704
XM_011414253.3	3892	3793	2.36068	0.547417
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	1.02128e-06	1.15967e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	6	2.3238
XM_011414260.3	3650	3551	8	1.98154
XM_011414261.3	2538	2439	10	3.60622
XM_011414263.3	7824	7725	2.09594e-05	2.3864e-06
XM_011414269.2	2106	2007	2	0.87649
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	9.07682	6.43838
XM_011414273.3	677	578	83	126.303
XM_011414274.3	1699	1600	1.9398	1.06636
XM_011414275.3	2147	2048	2.05023e-08	8.80517e-09
XM_011414276.3	2341	2242	1	0.39231
XM_011414277.2	1072	973	45	40.6784
XM_011414280.3	1717	1618	2	1.08722
XM_011414282.3	2022	1923	7.36662	3.36941
XM_011414284.3	1793	1694	2	1.03844
XM_011414285.3	1473	1374	38.0754	24.3738
XM_011414286.3	1526	1427	26.9245	16.5954
XM_011414287.3	1491	1392	1.9472e-05	1.23037e-05
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	1	0.364055
XM_011414313.3	1395	1296	2	1.35734
XM_011414314.3	4844	4745	19	3.52194
XM_011414316.3	1956	1857	10	4.73645
XM_011414319.3	1291	1192	2.48993	1.83728
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	486	168.36
XM_011414324.3	1230	1131	1	0.777682
XM_011414325.3	935	836	81	85.2203
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	11	12.0188
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	8	5.54926
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	11	3.69421
XM_011414344.3	2695	2596	0	0
XM_011414346.3	1138	1039	13	11.0051
XM_011414352.3	3253	3154	11	3.06758
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	27.984	13.8046
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	2	2.77463
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0	0
XM_011414381.3	1858	1759	0	0
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00125611	0.000470135
XM_011414388.3	3246	3147	6.85887	1.91699
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	1	0.698616
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	75.6166	14.1328
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	22	5.62672
XM_011414437.3	1997	1898	2	0.926826
XM_011414451.3	1484	1385	5	3.1753
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	15	9.21969
XM_011414455.3	1362	1263	0	0
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	16	4.70824
XM_011414463.3	4538	4439	5	0.990716
XM_011414464.1	1317	1218	1	0.722133
XM_011414465.3	2342	2243	35	13.7247
XM_011414466.3	5485	5386	6.17249e-08	1.008e-08
XM_011414467.3	5329	5230	62.143	10.4509
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	2.93117	1.38164
XM_011414478.3	3354	3255	113.427	30.65
XM_011414479.3	3313	3214	210.643	57.6456
XM_011414480.3	3751	3652	6	1.44506
XM_011414481.3	1706	1607	31	16.9672
XM_011414482.3	2158	2059	133	56.8146
XM_011414483.3	3426	3327	71	18.7702
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	8	3.86195
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	13	4.76229
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	7	2.70277
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0.00295732	0.00253028
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	23.7421	12.6868
XM_011414515.3	1157	1058	1	0.83134
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	5	3.09922
XM_011414519.3	1320	1221	2.92711	2.10857
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	84.3032	87.6473
XM_011414524.3	759	660	1	1.33266
XM_011414525.3	1497	1398	1	0.629155
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	3.10408	3.15997
XM_011414531.3	2120	2021	29.6006	12.8825
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	15.3994	8.56716
XM_011414535.3	771	672	18	23.5596
XM_011414541.3	4998	4899	11	1.97492
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	0	0
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	0	0
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	0	0
XM_011414570.3	4538	4439	0.00374359	0.000741767
XM_011414571.3	4499	4400	68.9963	13.7923
XM_011414574.3	1564	1465	7	4.20267
XM_011414576.3	773	674	15	19.5747
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	28.3626	9.9587
XM_011414590.3	5340	5241	10.0867	1.69277
XM_011414591.3	5329	5230	104.551	17.5829
XM_011414594.3	972	873	12	12.0901
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	72	16.5348
XM_011414616.3	3895	3796	1.64752e-08	3.81742e-09
XM_011414618.3	2021	1922	15	6.8644
XM_011414619.3	1349	1250	1	0.703646
XM_011414621.3	1129	1030	24.3617	20.8034
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	13.6383	4.62976
XM_011414624.3	1815	1716	24	12.3015
XM_011414641.3	2221	2122	4	1.65798
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	3	1.04792
XM_011414648.3	1251	1152	1	0.763505
XM_011414649.3	2035	1936	6	2.7259
XM_011414651.3	2090	1991	11	4.85944
XM_011414652.3	1626	1527	85	48.9603
XM_011414655.3	1033	934	71	66.8615
XM_011414657.3	3264	3165	5.10484	1.41864
XM_011414658.3	3768	3669	24.6993	5.92109
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	6.72401	2.02957
XM_011414668.3	3608	3509	2.73214e-08	6.84832e-09
XM_011414669.3	3257	3158	35.1425	9.7878
XM_011414676.3	3297	3198	3.40711	0.937069
XM_011414680.3	1790	1691	4	2.08056
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	58	35.4513
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	5	8.81321
XM_011414697.3	2328	2229	4	1.57839
XM_011414698.3	2359	2260	0.00169806	0.000660861
XM_011414699.3	2353	2254	36.3889	14.1997
XM_011414700.3	2348	2249	94.6011	36.9974
XM_011414701.3	2331	2232	0.00830096	0.00327114
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	1	0.970815
XM_011414707.3	1831	1732	2	1.01566
XM_011414710.3	1545	1446	13.2341	8.04991
XM_011414711.3	10982	10883	5	0.404097
XM_011414712.3	3930	3831	2	0.459179
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	55	15.2412
XM_011414717.3	3533	3434	0	0
