target_id	length	eff_length	est_counts	tpm
XM_011413654.3	3795	3696	0.260708	0.0791231
XM_011413655.3	2831	2732	2.67228	1.09719
XM_011413656.3	5026	4927	11.3891	2.59291
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	11.6699	2.75179
XM_011413662.3	1889	1790	2	1.25331
XM_011413664.3	2379	2280	2.08922	1.02785
XM_011413665.3	2523	2424	80	37.0202
XM_011413666.3	2845	2746	21.1253	8.62945
XM_011413667.3	2122	2023	32.2844	17.901
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	7.71562	4.59136
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	2.153
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	35.4338	10.0828
XM_011413680.3	2785	2686	9	3.75853
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	22	14.3391
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	2.10848
XM_011413697.3	1818	1719	15	9.78807
XM_011413700.3	4553	4454	1.24815e-07	3.14339e-08
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	579	410.538
XM_011413705.3	3383	3284	8	2.73255
XM_011413706.3	4541	4442	2.11512e-06	5.3412e-07
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	11	20.5647
XM_011413713.3	723	624	0	0
XM_011413714.3	3472	3373	6	1.99534
XM_011413715.3	4558	4459	3.84708e-08	9.67776e-09
XM_011413717.3	3099	3000	5	1.86952
XM_011413718.3	4729	4630	8.82115e-06	2.1371e-06
XM_011413719.3	4696	4597	0.0160041	0.00390515
XM_011413720.3	4665	4566	19.3561	4.75514
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	17.6279	4.83339
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	2	1.57544
XM_011413732.3	4278	4179	184.59	49.547
XM_011413733.3	2435	2336	28.1073	13.4967
XM_011413734.3	3490	3391	9.49205	3.13989
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	20.6726	9.57814
XM_011413738.3	3181	3082	2.42986	0.884364
XM_011413741.3	2293	2194	16	8.18022
XM_011413745.3	3863	3764	0.0827646	0.0246648
XM_011413746.3	3839	3740	67.9172	20.37
XM_011413747.3	6808	6709	5.99283	1.00197
XM_011413748.3	968	869	620	800.301
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	2.42271
XM_011413758.3	2034	1935	13	7.53605
XM_011413759.3	7204	7105	54	8.52533
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	4.78716	1.89478
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	33	38.3989
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	0	0
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	4.68217	5.23113
XM_011413797.3	1102	1003	13.3178	14.8941
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	1.64365e-08	3.45587e-09
XM_011413800.3	5322	5223	76.1577	16.3559
XM_011413801.3	5988	5889	8.84234	1.68425
XM_011413804.3	2175	2076	4	2.1613
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	9	6.65047
XM_011413809.3	3950	3851	0.0674518	0.0196472
XM_011413810.3	3926	3827	47.5431	13.9351
XM_011413814.3	4473	4374	70.9562	18.1967
XM_011413817.3	2358	2259	1	0.496553
XM_011413822.3	2095	1996	0	0
XM_011413823.3	1785	1686	10	6.6531
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	4.29705	2.04413
XM_011413838.3	1264	1165	0	0
XM_011413839.3	2474	2375	0.00229343	0.00108319
XM_011413840.3	2940	2841	8.0665	3.1849
XM_011413849.3	3867	3768	4	1.19078
XM_011413850.3	1454	1355	17	14.0731
XM_011413859.3	1806	1707	4	2.6285
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	8	13.474
XM_011413865.3	1284	1185	2	1.89319
XM_011413866.3	1478	1379	5.86828	4.7734
XM_011413868.3	1895	1796	1	0.624562
XM_011413890.3	675	576	1	1.94742
XM_011413895.3	2779	2680	0	0
XM_011413899.3	2381	2282	2.63396	1.29472
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	3	0.798372
XM_011413919.3	985	886	2	2.53208
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	7	11.1376
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	1	0.417149
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	2.27252	1.90517
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	7.50014	2.0243
XM_011413947.3	2434	2335	12.4224	5.9676
XM_011413948.3	3162	3063	6.86236	2.51309
XM_011413949.3	2223	2124	8.21512	4.33851
XM_011413950.3	1401	1302	3	2.58459
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	26	21.1184
XM_011413955.3	1190	1091	7	7.19706
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	152	351.547
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	2	2.18657
XM_011413967.3	2646	2547	4	1.76162
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0	0
XM_011413970.3	3192	3093	0	0
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	1.22218e-06	4.75689e-07
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	4.97731	1.99682
XM_011413990.3	2888	2789	69.0227	27.7603
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	3	2.21391
XM_011413994.3	13498	13399	3.1194	0.261144
XM_011414000.3	1926	1827	63.5345	39.0079
XM_011414001.3	1731	1632	75	51.5493
XM_011414002.3	1343	1244	5	4.50849
XM_011414007.3	3220	3121	1	0.359408
XM_011414010.3	1906	1807	23.2313	14.421
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	2.09763	0.890253
XM_011414015.3	2209	2110	2.90237	1.54295
XM_011414021.3	3015	2916	7	2.69273
XM_011414022.3	1884	1785	0	0
XM_011414023.3	1647	1548	0	0
XM_011414024.3	2888	2789	2	0.804383
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	6	4.129
XM_011414028.3	2356	2257	5	2.48496
XM_011414031.3	1831	1732	9	5.82876
XM_011414033.3	1253	1154	0	0
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	15	6.22943
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	64	17.2364
XM_011414041.3	4210	4111	7.15628e-08	1.95264e-08
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	16	20.8691
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	4	1.33936
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	0	0
XM_011414082.3	1934	1835	26	15.8935
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	12	6.40369
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	10.8884	12.9381
XM_011414111.3	2428	2329	44.0499	21.2157
XM_011414112.3	1193	1094	5	5.12666
XM_011414113.3	2734	2635	2.78174e-07	1.18418e-07
XM_011414114.3	2700	2601	0.229592	0.0990142
XM_011414115.3	2697	2598	0.770408	0.332631
XM_011414116.3	3528	3429	26.4504	8.65258
XM_011414117.3	3171	3072	10.5496	3.8521
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	9	8.03135
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00153498	0.000643908
XM_011414128.3	3687	3588	35	10.942
XM_011414129.3	2991	2892	13	5.04228
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	1.6789	0.990659
XM_011414132.3	2816	2717	4	1.6514
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	13	10.7777
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	6.53658	2.4897
XM_011414145.3	2633	2534	8	3.54132
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	16	30.9972
XM_011414149.3	2005	1906	21	12.3588
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	0	0
XM_011414152.3	3041	2942	19	7.24423
XM_011414153.3	1023	924	18	21.8515
XM_011414154.3	875	776	10	14.4551
XM_011414155.3	575	476	3	7.06962
XM_011414156.3	1538	1439	79	61.5812
XM_011414157.3	615	516	1462	3178.19
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	13.9717	9.29554
XM_011414161.3	1795	1696	0.0282571	0.0186889
XM_011414164.3	902	803	13.8031	19.2816
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	1.19688	0.998185
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	1	0.577013
XM_011414170.3	1528	1429	6	4.70978
XM_011414173.3	950	851	15.9501	21.024
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	20	16.9315
XM_011414188.3	2196	2097	36.8816	19.7285
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	15	5.70362
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	2	0.88498
XM_011414211.3	2257	2158	2	1.03959
XM_011414212.3	7851	7752	1.85147	0.267907
XM_011414214.3	2059	1960	7.01535	4.0149
XM_011414219.3	963	864	16	20.7725
XM_011414222.2	7744	7645	2.12454	0.311724
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	35.3317	7.04194
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	21.9505	3.22786
XM_011414231.3	2098	1999	0	0
XM_011414232.3	5181	5082	3.85901	0.85177
XM_011414233.3	2095	1996	4.0814	2.29366
XM_011414238.3	1086	987	16.7607	19.0483
XM_011414239.2	7727	7628	21.9505	3.22786
XM_011414244.3	1423	1324	21.0291	17.8162
XM_011414248.3	3683	3584	60	18.7787
XM_011414250.3	2458	2359	4	1.90201
XM_011414253.3	3892	3793	2.48462	0.734782
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	4.17124	0.604045
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	1	1.24221
XM_011414258.3	2370	2271	6	2.96357
XM_011414260.3	3650	3551	3	0.947659
XM_011414261.3	2538	2439	5	2.29953
XM_011414263.3	7824	7725	71.9517	10.4478
XM_011414269.2	2106	2007	5	2.7945
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	22.2582	20.1349
XM_011414273.3	677	578	62	120.322
XM_011414274.3	1699	1600	2.89045	2.02641
XM_011414275.3	2147	2048	18	9.8588
XM_011414276.3	2341	2242	1	0.500318
XM_011414277.2	1072	973	52	59.9476
XM_011414280.3	1717	1618	2.314e-05	1.60423e-05
XM_011414282.3	2022	1923	3.68231	2.14794
XM_011414284.3	1793	1694	3	1.9865
XM_011414285.3	1473	1374	51.9999	42.452
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	6.11685e-05	4.92913e-05
XM_011414290.3	2440	2341	2.04088	0.977909
XM_011414295.3	2515	2416	4	1.85714
XM_011414313.3	1395	1296	5	4.32759
XM_011414314.3	4844	4745	26	6.14637
XM_011414316.3	1956	1857	7	4.22832
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	267	117.959
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	95	127.467
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	14	19.508
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	3	2.65389
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00143724	0.000615568
XM_011414344.3	2695	2596	14.9986	6.48077
XM_011414346.3	1138	1039	5.75034	6.20811
XM_011414352.3	3253	3154	16	5.69036
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	7.99297	5.0285
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	1	1.76926
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	5.28529	4.81215
XM_011414380.3	1864	1765	0.51926	0.330006
XM_011414381.3	1858	1759	18.4807	11.7851
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00880982	0.00420515
XM_011414388.3	3246	3147	3.4718	1.23749
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	3.89727	0.930526
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	91.5461	21.8207
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	11	3.58791
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	0	0
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	1	0.783866
XM_011414455.3	1362	1263	8	7.10507
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	26	9.75729
XM_011414463.3	4538	4439	8	2.02156
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	16	8.00152
XM_011414466.3	5485	5386	2.2857e-07	4.76029e-08
XM_011414467.3	5329	5230	9.96994e-06	2.13832e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	1	1.39864
XM_011414476.3	1965	1866	4.67187	2.80841
XM_011414478.3	3354	3255	217.847	75.0726
XM_011414479.3	3313	3214	209.153	72.9962
XM_011414480.3	3751	3652	13	3.99295
XM_011414481.3	1706	1607	24	16.7524
XM_011414482.3	2158	2059	142	77.3595
XM_011414483.3	3426	3327	66	22.2522
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	5	3.07825
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	16	7.47497
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	4	1.96964
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	21.9885	14.9847
XM_011414515.3	1157	1058	1	1.06022
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	11	8.69545
XM_011414519.3	1320	1221	16.0972	14.7882
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	42.1707	55.9142
XM_011414524.3	759	660	2	3.39913
XM_011414525.3	1497	1398	1	0.80237
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	0	0
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	2.20298	1.40884
XM_011414534.3	1680	1581	7.79702	5.53195
XM_011414535.3	771	672	11	18.3614
XM_011414541.3	4998	4899	8	1.83174
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	1.23192e-08	4.36056e-09
XM_011414563.3	3259	3160	2.43367e-07	8.63886e-08
XM_011414564.3	3250	3151	4.84883e-06	1.72612e-06
XM_011414565.3	3241	3142	9.74379e-05	3.47859e-05
XM_011414566.3	3232	3133	0.00197496	0.000707096
XM_011414567.3	3226	3127	0.0147524	0.00529197
XM_011414568.3	3785	3686	4	1.21727
XM_011414570.3	4538	4439	0.00496252	0.001254
XM_011414571.3	4499	4400	51.995	13.2553
XM_011414574.3	1564	1465	1	0.765674
XM_011414576.3	773	674	10	16.6426
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	2.67497	1.13571
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	12.5425	5.61641
XM_011414590.3	5340	5241	7.08972	1.51739
XM_011414591.3	5329	5230	64.2408	13.7781
XM_011414594.3	972	873	5	6.42447
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	1.45201	0.289348
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	107	31.3377
XM_011414616.3	3895	3796	0	0
XM_011414618.3	2021	1922	13	7.58703
XM_011414619.3	1349	1250	4	3.58948
XM_011414621.3	1129	1030	35.7758	38.9614
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.22417	1.82875
XM_011414624.3	1815	1716	0	0
XM_011414641.3	2221	2122	3.36486	1.7787
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	4	1.78191
XM_011414648.3	1251	1152	2	1.94742
XM_011414649.3	2035	1936	4.71204	2.73014
XM_011414651.3	2090	1991	10	5.63392
XM_011414652.3	1626	1527	4	2.93834
XM_011414655.3	1033	934	70	84.0684
XM_011414657.3	3264	3165	10.2097	3.61843
XM_011414658.3	3768	3669	16.9906	5.19448
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	35.8959	13.8177
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	2.87166	1.02001
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	1	0.663343
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	25	19.4877
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	1	0.503236
XM_011414698.3	2359	2260	0.447663	0.22219
XM_011414699.3	2353	2254	7.27864	3.62225
XM_011414700.3	2348	2249	0.023145	0.0115438
XM_011414701.3	2331	2232	66.2505	33.2948
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	1.87431	1.45397
XM_011414711.3	10982	10883	3	0.30921
XM_011414712.3	3930	3831	1	0.292799
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	0.71009	0.250951
XM_011414717.3	3533	3434	65.2899	21.3269
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	0.0171248	0.00540038
XM_011414721.3	5093	4994	2.97665e-06	6.68591e-07
