target_id	length	eff_length	est_counts	tpm
NM_001308861.1	721	622	10	14.7538
NM_001308865.1	1958	1859	4	1.97458
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	21	8.89721
NM_001308876.1	1452	1353	153	103.774
NM_001308878.1	2290	2191	25.441	10.6558
NM_001308879.1	2688	2589	63	22.3307
NM_001308882.2	1264	1165	236	185.9
NM_001308885.1	1854	1755	1	0.522897
NM_001308886.1	3234	3135	259	75.815
NM_001308888.2	637	538	90.9562	155.147
NM_001308889.1	1663	1564	749	439.479
NM_001308892.1	549	450	5	10.1965
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	2.16739	0.906555
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	52	33.2309
NM_001308906.2	2136	2037	248.327	111.873
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	23	12.1513
NM_001308913.1	2259	2160	8.67038	3.68364
NM_001308915.1	1541	1442	11	7.00036
NM_001308918.1	965	866	8.34951	8.84782
NM_001308924.1	3079	2980	35	10.7782
NM_001319969.1	1722	1623	12	6.78509
NM_001319970.1	1068	969	37	35.0406
NM_001367274.1	1042	943	0.000564429	0.000549276
NM_001367275.1	1033	934	10.9994	10.8073
NM_001367293.1	2261	2162	28.0562	11.9088
NM_001367294.1	2136	2037	203.903	91.8596
NM_001367295.1	2230	2131	35.2905	15.1973
NM_001367296.1	2105	2006	0	0
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	3	0.836286
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.0797412	0.0138253
XM_011413590.3	5222	5123	31.8633	5.70768
XM_011413596.3	1119	1020	1	0.89969
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	6	1.88953
XM_011413623.3	1877	1778	40	20.6453
XM_011413624.3	2409	2310	52	20.6578
XM_011413626.3	5017	4918	1	0.186597
XM_011413629.3	3564	3465	1.58003	0.418461
XM_011413631.3	1371	1272	3.41997	2.46734
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	1	0.585258
XM_011413636.3	1087	988	19	17.6478
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1028	1334.34
XM_011413651.3	3224	3125	9	2.64293
XM_011413652.3	3776	3677	132.337	33.028
XM_011413653.3	3811	3712	0.00765446	0.00189234
XM_011413654.3	3795	3696	0.654938	0.162615
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	30.4137	5.66473
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	102.89	19.8488
XM_011413662.3	1889	1790	4	2.05069
XM_011413664.3	2379	2280	1.03779	0.417701
XM_011413665.3	2523	2424	31	11.7361
XM_011413666.3	2845	2746	57.2266	19.1245
XM_011413667.3	2122	2023	1.03857e-07	4.7112e-08
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	53	24.5147
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	1	0.672296
XM_011413676.3	4562	4463	8.56622	1.76139
XM_011413677.3	5397	5298	3.90708	0.676758
XM_011413678.3	4041	3942	15.5267	3.61456
XM_011413680.3	2785	2686	8	2.73324
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	9.99998	5.33226
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	4	6.89988
XM_011413697.3	1818	1719	20	10.677
XM_011413700.3	4553	4454	0	0
XM_011413701.3	1168	1069	2	1.7169
XM_011413703.3	1681	1582	383	222.17
XM_011413705.3	3383	3284	0	0
XM_011413706.3	4541	4442	0	0
XM_011413707.3	3483	3384	18	4.8813
XM_011413712.3	699	600	35	53.5316
XM_011413713.3	723	624	4	5.88259
XM_011413714.3	3472	3373	5	1.36034
XM_011413715.3	4558	4459	0	0
XM_011413717.3	3099	3000	8	2.44716
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	17.8658	3.50698
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	2.58378	0.580582
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	5	3.2222
XM_011413732.3	4278	4179	265	58.1925
XM_011413733.3	2435	2336	98.1115	38.5425
XM_011413734.3	3490	3391	0	0
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	32.1439	12.1842
XM_011413738.3	3181	3082	0	0
XM_011413741.3	2293	2194	9	3.76443
XM_011413745.3	3863	3764	85.8858	20.9394
XM_011413746.3	3839	3740	0.114177	0.0280156
XM_011413747.3	6808	6709	11.5423	1.5788
XM_011413748.3	968	869	650	686.415
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	1.98204
XM_011413758.3	2034	1935	6	2.84553
XM_011413759.3	7204	7105	62	8.00794
XM_011413760.2	1093	994	2	1.84645
XM_011413769.3	2933	2834	16.7551	5.4255
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	10.7368	10.0031
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	5.09943	5.05909
XM_011413781.3	910	811	5.16375	5.84302
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	11.8984	6.35931
XM_011413795.3	1103	1004	2.90159	2.65214
XM_011413797.3	1102	1003	8.09841	7.40955
XM_011413798.3	5913	5814	19.6751	3.10553
XM_011413799.3	5434	5335	1.72226e-08	2.9625e-09
XM_011413800.3	5322	5223	53.3249	9.36921
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	7	3.09431
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	7	4.23174
XM_011413809.3	3950	3851	0	0
XM_011413810.3	3926	3827	52	12.4692
XM_011413814.3	4473	4374	69.0455	14.486
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	1.9222	0.883751
XM_011413823.3	1785	1686	8	4.35437
XM_011413829.1	1224	1125	1	0.815719
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	6.99572	2.72259
XM_011413838.3	1264	1165	1	0.787712
XM_011413839.3	2474	2375	0.00427981	0.00165369
XM_011413840.3	2940	2841	1.38004	0.445772
XM_011413849.3	3867	3768	10	2.43547
XM_011413850.3	1454	1355	13	8.80435
XM_011413859.3	1806	1707	3	1.6128
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	1	1.3779
XM_011413865.3	1284	1185	5.00652	3.87713
XM_011413866.3	1478	1379	6.83564	4.54892
XM_011413868.3	1895	1796	1	0.51096
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	4	1.36968
XM_011413899.3	2381	2282	7.75091	3.11695
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	21.2368	7.41016
XM_011413911.3	3906	3807	0.124877	0.0301018
XM_011413912.3	3896	3797	1.87512	0.453192
XM_011413918.3	4314	4215	5	1.08859
XM_011413919.3	985	886	1	1.03576
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	15	19.5252
XM_011413927.3	2109	2010	1	0.456559
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	0.888379	0.30318
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	0	0
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	12.6489	2.79299
XM_011413947.3	2434	2335	8.67459	3.40922
XM_011413948.3	3162	3063	1.99475	0.597633
XM_011413949.3	2223	2124	10.6818	4.6151
XM_011413950.3	1401	1302	3	2.11448
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	85	56.4831
XM_011413955.3	1190	1091	0	0
XM_011413956.3	1707	1608	1	0.570699
XM_011413957.2	584	485	146	276.251
XM_011413958.3	5029	4930	1	0.186143
XM_011413964.3	1044	945	1	0.971094
XM_011413966.3	1125	1026	2	1.78886
XM_011413967.3	2646	2547	5	1.8015
XM_011413968.3	1816	1717	1	0.534469
XM_011413969.3	3213	3114	0.00756062	0.00222809
XM_011413970.3	3192	3093	8.04278	2.38627
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	72	23.6313
XM_011413990.3	2888	2789	0	0
XM_011413991.3	2622	2523	12	4.36473
XM_011413992.3	1675	1576	1	0.582287
XM_011413993.3	1619	1520	6	3.62244
XM_011413994.3	13498	13399	2.95439	0.202343
XM_011414000.3	1926	1827	72.6708	36.5018
XM_011414001.3	1731	1632	72	40.4861
XM_011414002.3	1343	1244	1	0.737688
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	18	9.14129
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	6	2.08328
XM_011414015.3	2209	2110	0	0
XM_011414021.3	3015	2916	6	1.88824
XM_011414022.3	1884	1785	2	1.02822
XM_011414023.3	1647	1548	2	1.18564
XM_011414024.3	2888	2789	0	0
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	2	1.12599
XM_011414028.3	2356	2257	5.0669	2.06017
XM_011414031.3	1831	1732	12	6.35809
XM_011414033.3	1253	1154	3.74816	2.98061
XM_011414034.3	1244	1145	1.25184	1.00331
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	24	8.15416
XM_011414038.3	2719	2620	2.00709e-05	7.03005e-06
XM_011414039.3	4264	4165	76	16.7453
XM_011414041.3	4210	4111	0	0
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	6	6.40245
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	2	0.547871
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	1	0.889229
XM_011414082.3	1934	1835	19	9.5019
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	21	9.16811
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	7	6.80486
XM_011414111.3	2428	2329	57.8934	22.8114
XM_011414112.3	1193	1094	62	52.0077
XM_011414113.3	2734	2635	7.44329e-05	2.59225e-05
XM_011414114.3	2700	2601	47.9999	16.9353
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	0	0
XM_011414117.3	3171	3072	19.6962	5.88375
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	2	0.963448
XM_011414124.3	1356	1257	4	2.92024
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	8	2.7455
XM_011414128.3	3687	3588	27	6.90565
XM_011414129.3	2991	2892	15	4.75977
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	2.50611	1.20979
XM_011414132.3	2816	2717	2.40659	0.812841
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	10	6.78259
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	11.7845	3.67214
XM_011414145.3	2633	2534	2	0.724297
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	28	44.3785
XM_011414149.3	2005	1906	28	13.4812
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	2	0.879429
XM_011414152.3	3041	2942	9	2.80733
XM_011414153.3	1023	924	10	9.93164
XM_011414154.3	875	776	11	13.0084
XM_011414155.3	575	476	2	3.85581
XM_011414156.3	1538	1439	81	51.6556
XM_011414157.3	615	516	1560	2774.39
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	0	0
XM_011414161.3	1795	1696	37	20.0202
XM_011414164.3	902	803	5	5.7141
XM_011414165.3	1628	1529	1	0.600186
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	2	0.944119
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	20.1066	21.6821
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	94	65.1036
XM_011414188.3	2196	2097	0	0
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	21	6.53267
XM_011414204.3	1736	1637	1	0.560589
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	1	0.445911
XM_011414209.3	2634	2535	5	1.81003
XM_011414211.3	2257	2158	4	1.70099
XM_011414212.3	7851	7752	2.15595e-06	2.55222e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	3	3.1864
XM_011414222.2	7744	7645	3.55633	0.426892
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	49.0085	7.99117
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	35.2218	4.23735
XM_011414231.3	2098	1999	1	0.459072
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	3	1.37928
XM_011414238.3	1086	987	11.5796	10.7664
XM_011414239.2	7727	7628	35.2218	4.23735
XM_011414244.3	1423	1324	19.7779	13.7084
XM_011414248.3	3683	3584	56	14.3388
XM_011414250.3	2458	2359	7	2.7231
XM_011414253.3	3892	3793	1.51335	0.366141
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	4.78629e-06	5.67041e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	4	1.61635
XM_011414260.3	3650	3551	4	1.03372
XM_011414261.3	2538	2439	6	2.25753
XM_011414263.3	7824	7725	7.84104e-05	9.31469e-06
XM_011414269.2	2106	2007	3	1.37172
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	24.9058	18.432
XM_011414273.3	677	578	82	130.19
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	2.23734e-07	1.00252e-07
XM_011414276.3	2341	2242	1	0.409315
XM_011414277.2	1072	973	55	51.8732
XM_011414280.3	1717	1618	4	2.26869
XM_011414282.3	2022	1923	1.36395	0.650899
XM_011414284.3	1793	1694	3	1.62518
XM_011414285.3	1473	1374	37.9999	25.3799
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	5.72407e-05	3.77363e-05
XM_011414290.3	2440	2341	2.01432	0.789625
XM_011414295.3	2515	2416	0	0
XM_011414313.3	1395	1296	2	1.41618
XM_011414314.3	4844	4745	22	4.2548
XM_011414316.3	1956	1857	8	3.9534
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	128	46.2637
XM_011414324.3	1230	1131	1	0.811392
XM_011414325.3	935	836	42	46.1037
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	10	11.3998
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00135956	0.000476382
XM_011414344.3	2695	2596	11.9986	4.24151
XM_011414346.3	1138	1039	10	8.83238
XM_011414352.3	3253	3154	12	3.49151
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	2.99701	1.54252
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	4	5.7898
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0	0
XM_011414381.3	1858	1759	0	0
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00946185	0.00369489
XM_011414388.3	3246	3147	8	2.33285
XM_011414389.2	2057	1958	1	0.468684
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	1.13842	0.200482
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	89.8229	17.5157
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	28	7.47169
XM_011414437.3	1997	1898	1	0.483501
XM_011414451.3	1484	1385	1	0.662588
XM_011414452.3	1949	1850	3	1.48814
XM_011414454.3	1530	1431	11	7.05417
XM_011414455.3	1362	1263	2	1.45318
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	29	8.90359
XM_011414463.3	4538	4439	3	0.620196
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	16	6.54612
XM_011414466.3	5485	5386	1.33073e-07	2.26735e-08
XM_011414467.3	5329	5230	2.20258e-05	3.86476e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0.5	0.572122
XM_011414476.3	1965	1866	7	3.44254
XM_011414478.3	3354	3255	309.557	87.2734
XM_011414479.3	3313	3214	106.443	30.3925
XM_011414480.3	3751	3652	12	3.01539
XM_011414481.3	1706	1607	28	15.9895
XM_011414482.3	2158	2059	135	60.1687
XM_011414483.3	3426	3327	90	24.8246
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	3	1.51101
XM_011414491.3	2693	2594	18	6.36789
XM_011414492.3	2500	2401	0	0
XM_011414494.3	699	600	14	21.4126
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	6	2.41708
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	1	0.867376
XM_011414517.3	953	854	1	1.07457
XM_011414518.3	1518	1419	3	1.94014
XM_011414519.3	1320	1221	5.44151	4.08975
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4545	41.7129
XM_011414524.3	759	660	2	2.78086
XM_011414525.3	1497	1398	0	0
XM_011414526.3	1164	1065	1	0.861675
XM_011414529.3	963	864	1	1.06213
XM_011414531.3	2120	2021	0.00951643	0.00432116
XM_011414532.3	2104	2005	34.1955	15.6512
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	17.795	10.329
XM_011414535.3	771	672	15	20.484
XM_011414541.3	4998	4899	11	2.06053
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	5.89316e-08	1.70655e-08
XM_011414563.3	3259	3160	1.10296e-06	3.20306e-07
XM_011414564.3	3250	3151	2.08161e-05	6.06239e-06
XM_011414565.3	3241	3142	0.000396176	0.000115711
XM_011414566.3	3232	3133	0.0076041	0.00222731
XM_011414567.3	3226	3127	0.0547692	0.0160732
XM_011414568.3	3785	3686	1	0.248965
XM_011414570.3	4538	4439	2.09587e-07	4.33284e-08
XM_011414571.3	4499	4400	99	20.6479
XM_011414574.3	1564	1465	12	7.51687
XM_011414576.3	773	674	15	20.4232
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	19.6883	6.00453
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	37.8128	8.2053
XM_011414589.3	2604	2505	7.0712	2.59047
XM_011414590.3	5340	5241	95.382	16.7011
XM_011414591.3	5329	5230	0	0
XM_011414594.3	972	873	7	7.35829
XM_011414598.1	462	363	11	27.8086
XM_011414600.3	5728	5629	2.73401	0.44572
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	81.3969	19.503
XM_011414616.3	3895	3796	0.603119	0.145804
XM_011414618.3	2021	1922	23	10.9816
XM_011414619.3	1349	1250	3	2.20244
XM_011414621.3	1129	1030	30.5016	27.1755
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.49843	1.59326
XM_011414624.3	1815	1716	34	18.1825
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0.0579863	0.0247503
XM_011414646.3	2617	2518	4	1.4578
XM_011414648.3	1251	1152	1	0.796601
XM_011414649.3	2035	1936	4.81474	2.28224
XM_011414651.3	2090	1991	3	1.38275
XM_011414652.3	1626	1527	44	26.4428
XM_011414655.3	1033	934	83	81.5501
XM_011414657.3	3264	3165	0	0
XM_011414658.3	3768	3669	20.4924	5.12553
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	9.1276	2.87449
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	27.8077	8.08063
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	3	1.62806
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	29	18.494
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	4	1.64681
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	0	0
XM_011414700.3	2348	2249	45.6351	18.621
XM_011414701.3	2331	2232	27.3649	11.251
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	2	1.05968
XM_011414710.3	1545	1446	0.000772207	0.000490071
XM_011414711.3	10982	10883	12	1.01187
XM_011414712.3	3930	3831	32	7.66533
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	91.7923	26.5395
XM_011414717.3	3533	3434	13.2077	3.52955
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	0.0251729	0.00649445
XM_011414721.3	5093	4994	0	0
