"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"XM_011418768.3" 167.671865045715 -0.802006883763104 0.206804060721098 -3.87810027021043 0.000105275328794173 0.0116101566758751
"XM_011418872.3" 63.8945100248181 0.753921928174533 0.188146364902447 4.0071033451294 6.14679716971437e-05 0.00771302044854867
"XM_011418954.3" 16.3636508837464 -1.12589102119202 0.259196811428941 -4.34376879478197 1.4005892031588e-05 0.00265711780256413
"XM_011419041.3" 50.1524457114525 -0.800089089400527 0.17570445878164 -4.5536072046689 5.27337786690236e-06 0.00122681094433513
"XM_011419098.3" 15.8494174668267 0.885247157496128 0.195388935472086 4.53069236165934 5.87906962215482e-06 0.00133841219283799
"XM_011419179.3" 53.1582095785975 0.902982211452876 0.139513811671985 6.47234994608209 9.64903272307710e-11 7.15195281278869e-08
"XM_011419181.3" 139.100481996323 0.501445832363994 0.131672522615191 3.80827998434763 0.000139936776676482 0.0142040284911873
"XM_011419576.3" 2916.66376035378 0.532658655931144 0.0893548819699246 5.96115896734583 2.50455166115393e-09 1.47824204711663e-06
"XM_011419645.3" 27.7299637961429 2.78382546511433 0.738095366958646 3.77163384263636 0.00016218212648058 0.0152931027668315
"XM_011419848.3" 2818.97990022202 -1.10763163922547 0.321979242149296 -3.44007157676294 0.000581560362242212 0.0361315630904167
"XM_011419981.3" 7.96062353542306 -3.16683783818273 0.945440683819229 -3.34958913063682 0.000809315124616162 0.0453111540595892
"XM_011420357.3" 27.5851911296517 1.1542525289493 0.179634825509952 6.42554986580459 1.31393682655363e-10 9.51768057634481e-08
"XM_011420371.3" 796.279059471729 4.38731929529344 0.562538537607673 7.79914441764566 6.23283029711804e-15 9.02967123771573e-12
"XM_011420372.3" 22.194919055135 2.89446535103751 0.766556241051972 3.77593344888215 0.000159409552645469 0.0151917733505758
"XM_011420610.3" 11.1946686247735 -3.1982130240559 0.837823537162556 -3.81728715200249 0.000134927101466874 0.0137392861915406
"XM_011420631.3" 19.5525381598568 1.62216228195286 0.474341150940617 3.41982195459138 0.000626621336604221 0.0381867595415865
"XM_011420662.3" 12.8311635536584 -0.837163487825149 0.250830773205938 -3.33756291991261 0.000845165837272281 0.0466040234697961
"XM_011420824.3" 10.7001437164755 2.73359026378349 0.59231789444226 4.6150729016173 3.92957356243423e-06 0.000941679463021834
"XM_011420913.3" 109.850426931545 0.667241536791952 0.194577785432621 3.42917633330249 0.000605416052751442 0.0371788447654989
"XM_011420959.3" 27.6158999325457 1.30427973517696 0.21082186708875 6.18664350708884 6.14587356945069e-10 3.99757719194964e-07
"XM_011420983.3" 31.3480669716257 -1.0301735860676 0.247217574968347 -4.16707261285731 3.08536239968458e-05 0.00486815200013598
"XM_011421012.3" 29.5603990386456 -0.712484863185599 0.175319939184685 -4.06391233363967 4.82569567645421e-05 0.00647886168330461
"XM_011421699.3" 5.19921541692875 2.04690872856207 0.572473759236016 3.57555031219899 0.000349491952432523 0.0254698743759876
"XM_011422329.3" 4.07731826513437 3.06711392037958 0.817894433405389 3.7500119760069 0.000176826125214599 0.0161484305525493
"XM_011422342.3" 75.3533660008981 -1.15863539263211 0.165806045017769 -6.987895963069 2.79039175139953e-12 2.61574605590017e-09
"XM_011422632.3" 22.3642622208987 -1.56228389174533 0.381693783613498 -4.09302943567794 4.25773645598169e-05 0.00611272866329047
"XM_011422990.3" 339.214376499151 0.631227747957553 0.179527203579774 3.5160562598362 0.0004380081590327 0.0302824209212369
"XM_011423572.3" 32.4060551267477 0.73344368102355 0.187583790605088 3.90995234000596 9.23143334535653e-05 0.010545671813018
"XM_011424137.3" 18.2937483414135 0.727787155065589 0.171685541866206 4.23907072869742 2.24446941228025e-05 0.00378495921207386
"XM_011424142.3" 43.3313119989511 -1.01315219118386 0.237545714741251 -4.26508300639079 1.99827896888835e-05 0.00346200388581831
"XM_011424173.3" 110.309484603733 0.78114401765739 0.196306910806131 3.9791977493285 6.91482084467273e-05 0.00850923436144437
"XM_011424596.3" 20.3630693053611 -0.621631330424374 0.171247484266468 -3.63001729974082 0.000283402224784677 0.0224133888544348
"XM_011424712.3" 148.959750110254 -0.744505314311164 0.136563748625986 -5.45170531566309 4.98890780588222e-08 2.06501908557244e-05
"XM_011425176.3" 25.6428136549666 -1.04547632430034 0.202672907823965 -5.15844142922352 2.49013978684859e-07 8.43363994162623e-05
"XM_011425181.3" 105.697687474884 -0.512686427422138 0.150731402817625 -3.40132459353846 0.000670601492943773 0.0399503005291662
"XM_011425228.3" 189.011740577459 -0.638304671537546 0.166311868154291 -3.83799832580425 0.000124041327735363 0.0128645573636949
"XM_011425478.3" 58.0243194013696 -0.704696756442747 0.129539644841433 -5.4400084028743 5.32780582377356e-08 2.10346991532226e-05
"XM_011425483.3" 292.452299814382 -1.13587520698886 0.23106078302976 -4.9159151635116 8.83686623228955e-07 0.000256044182323212
"XM_011425751.3" 136.811339493089 -0.384499366302497 0.105637434027099 -3.63980221446747 0.000272847537423635 0.0219047776140204
"XM_011425772.3" 27.8721809056041 -0.624623126341405 0.162770370796459 -3.83744979682133 0.000124318639182293 0.0128645573636949
"XM_011425989.3" 32.1442227394995 1.19984947665004 0.238978706112308 5.0207380237726 5.14733228164357e-07 0.000154769598566551
"XM_011426213.3" 6.72548550292684 1.52579281134826 0.373606728919714 4.08395431142286 4.42757397566218e-05 0.00621993466306161
"XM_011426240.3" 70.113585152614 0.656601931088068 0.160864714668885 4.08170264336453 4.47069732228361e-05 0.00621993466306161
"XM_011426321.3" 4.37701346501495 -2.01500897838379 0.546640795810125 -3.68616648049024 0.000227657455472354 0.0193490624555063
"XM_011426616.3" 6.91543911288599 -1.13032342820753 0.326700129797997 -3.45981934230153 0.000540537908253901 0.0346640326194534
"XM_011426647.3" 31.7833873365687 -0.442257899023281 0.129823164612533 -3.40661776612235 0.000657731683857865 0.0395532532602224
"XM_011426829.3" 12.8808859092106 -6.77440766103861 1.40285558522279 -4.82901285948313 1.37211548313279e-06 0.000387009421932815
"XM_011426844.3" 154.745367606015 1.09708308224531 0.331858783949987 3.30587326689729 0.000946809011988646 0.0498029803669892
"XM_011426889.3" 27.3138802475444 -0.723211030203325 0.215406490372099 -3.35742450914098 0.000786722233048017 0.0446959198069633
"XM_011427084.3" 122.040470051277 0.679229315744369 0.142379186519469 4.77056606621002 1.83708917956168e-06 0.00049203114563857
"XM_011427263.3" 3.5088099422456 3.4576040836868 0.794144461814163 4.35387294118776 1.33753247856239e-05 0.00258362637313578
"XM_011427409.3" 40.2959841267371 -0.601174269266473 0.181190757813161 -3.31790802424033 0.000906943437042429 0.0485816827317921
"XM_011427593.3" 30.6459236846483 -0.777785830739392 0.223118599433394 -3.4859748703809 0.000490347065392748 0.0322899621243753
"XM_011428050.3" 7.87620161163659 -3.98098135399701 0.923051769623895 -4.31284732341621 1.61165416776498e-05 0.00296917003670552
"XM_011428302.3" 5.53307172447331 2.34312602170154 0.595245903459572 3.93640007950207 8.27130362233802e-05 0.00972815218944943
"XM_011428362.3" 43.3917640918921 -2.03683362284003 0.589125802642171 -3.45738314924424 0.000545448733228614 0.0347690840509248
"XM_011428813.3" 5.80023420857106 2.22769101896025 0.620700590678009 3.58899452073484 0.00033195581714749 0.0251308688934081
"XM_011429405.3" 71.7207068840047 -0.529697208979034 0.158405619931382 -3.34392939599294 0.000826007562012082 0.0458650052551377
"XM_011429412.3" 39.2247465716694 -2.72138381172515 0.738602959581476 -3.68450163436551 0.000229150555514141 0.0194106074786886
"XM_011429469.3" 4.89216864631806 -1.33021760452102 0.398950325748699 -3.33429381721807 0.000855162736205853 0.0468394823866224
"XM_011429964.3" 21.6619025125622 -1.07989862544035 0.302025371526183 -3.57552287737764 0.000349528607292154 0.0254698743759876
"XM_011430087.3" 73.6919052912979 0.68000304765485 0.163881572303693 4.14935638031784 3.33411393732719e-05 0.00515848929177147
"XM_011430130.2" 8.34767748215322 1.59517607773226 0.481979983054974 3.30963138265913 0.000934189114172664 0.0495415564840452
"XM_011430224.3" 82.7316892849441 -3.60006738722779 0.725669358036817 -4.96102990619199 7.01203938855781e-07 0.000205034604946894
"XM_011430225.3" 10.3341164442055 22.2392897134032 2.94686657712057 7.5467582706556 4.46225699863628e-14 5.26744648372354e-11
"XM_011430243.2" 251.707413531501 -1.89845477783065 0.427545147750373 -4.44036094859176 8.9808118649764e-06 0.0018681059502221
"XM_011430257.3" 25.1502168835693 -0.660410705691211 0.18807794355625 -3.51136711303789 0.00044580828638049 0.0304256995792698
"XM_011430301.3" 61.6082061345134 -2.79478583788205 0.595602333574655 -4.69236885139192 2.70059656813285e-06 0.000688587310556241
"XM_011430339.3" 20.1964924424461 1.68619744071713 0.425386975220229 3.96391412746984 7.37307840971992e-05 0.00883438928851855
"XM_011430436.3" 29.1963223032311 -0.756269828408574 0.215205575692033 -3.51417395193711 0.000441123838103826 0.0303131399503423
"XM_011430500.3" 26.8703843177124 -24.1727689915765 2.65905952707704 -9.09072126645781 9.83841962808512e-20 2.72866194806664e-16
"XM_011430508.3" 4.15334243589964 -3.47974701385454 0.979030919592349 -3.55427693264626 0.000379019883529867 0.0270248808229618
"XM_011430645.3" 22.530950055524 0.795236161677101 0.190632165158771 4.17157388426437 3.02502937301655e-05 0.00486815200013598
"XM_011430696.3" 68.2495661332155 0.775940128919714 0.221270436717364 3.5067501128081 0.0004536149134224 0.0306590902719708
"XM_011430699.3" 45.4713275467702 -0.949382871100472 0.2154543540515 -4.40642230360098 1.05091980045889e-05 0.00216096231485328
"XM_011430921.3" 22.4993221130806 1.84631062176688 0.447141414324641 4.12914250977072 3.64118672352874e-05 0.00550009020153119
"XM_011430923.3" 98.6285661858198 0.547936394426049 0.103358004993695 5.30134453020329 1.14952917401545e-07 4.21124067060005e-05
"XM_011431087.3" 42.0277309749832 0.654567508140832 0.145002085161839 4.51419376080187 6.3558089118761e-06 0.00142656578619236
"XM_011431174.3" 230.042624691753 0.908869238326256 0.22506595110642 4.03823516555156 5.38548492157911e-05 0.0069774868057142
"XM_011431272.3" 46.7258625658079 -0.702250796558919 0.19998009272007 -3.51160351516549 0.000445411961736831 0.0304256995792698
"XM_011431577.3" 119.959146433383 2.05084001770403 0.52700158816784 3.89152530798612 9.96159960335575e-05 0.0111402141248475
"XM_011431655.3" 1024.72884792241 -3.68128510055465 0.492978709142014 -7.46743222838487 8.17748181100318e-14 8.68775667600978e-11
"XM_011431825.3" 15.3547592263269 -0.799686193560419 0.219253450215067 -3.64731406860873 0.000264995938878286 0.0215465861477525
"XM_011431987.3" 115.899514793217 2.16900851280214 0.512424109445957 4.23283852734274 2.30760189033456e-05 0.00387094144467069
"XM_011431991.3" 18.4542935467809 1.83929079105716 0.457698817686035 4.01856137701201 5.85545573153155e-05 0.00746500340301494
"XM_011432386.3" 13.0654763954317 -4.01207532923434 0.917188144227872 -4.37432096618723 1.21811045245195e-05 0.00239651952719436
"XM_011432388.3" 62.7522494908849 -2.07392212279966 0.506063566604918 -4.09814548933683 4.16473488776886e-05 0.00608891882307198
"XM_011432500.3" 18.7746296995967 1.81542526577015 0.459648701936919 3.94959293503953 7.82842120313374e-05 0.00930997912635368
"XM_011432571.3" 9.17868540076901 2.82289273057744 0.779036238735385 3.6235704967459 0.000290563960220773 0.0228099865521095
"XM_011432647.3" 267.290272950827 0.462863321069574 0.119048019664927 3.88803881301303 0.000101057469411941 0.011261900926914
"XM_011432819.3" 25.247867792761 0.66530167444759 0.200982014841017 3.31025477565175 0.000932110868021164 0.0495137293092842
"XM_011432843.3" 41.9902834043823 -0.673265674321006 0.188835506703367 -3.5653552982417 0.000363363599253006 0.0261424935336158
"XM_011432913.3" 17.60202474378 0.949133642047522 0.280617108016855 3.38230854403401 0.000718793621731892 0.0421128498379391
"XM_011433143.3" 393.903876103428 -1.46979081242027 0.390654403859404 -3.76238127075932 0.000168303212679907 0.0155934883562035
"XM_011433170.3" 9.60366788859965 -1.6846902566326 0.439532989109518 -3.83290969819066 0.000126636448752187 0.0130619964227499
"XM_011433250.3" 5.39770682303622 3.09931709584884 0.747174447561522 4.14805017217033 3.35318923578717e-05 0.00516293948420331
"XM_011433640.3" 9.37291454915169 5.90053650852247 1.05384419747259 5.59905963583002 2.15517654964868e-08 9.955041592812e-06
"XM_011433641.3" 12.7530475452326 5.26249696863594 1.39525272874036 3.77171594811139 0.000162128758931112 0.0152931027668315
"XM_011433645.3" 236.919914928387 1.9310390922362 0.405712018804379 4.75962999057044 1.93948181343546e-06 0.000512549939315479
"XM_011433685.2" 44.5289729223342 1.48070007417693 0.369766140148239 4.00442310262188 6.21690092698807e-05 0.00774004165410015
"XM_011433770.3" 35.3916272521678 0.685662431858167 0.169338982795058 4.04905250132504 5.14254085402434e-05 0.00677285380576297
"XM_011433782.3" 29.9646423387464 0.653115418180146 0.195004277405715 3.34923636993516 0.00081034631695425 0.0453111540595892
"XM_011433858.3" 181.786413127361 -0.783547707449805 0.183444186311284 -4.27131392498976 1.94324631792845e-05 0.00342183130635446
"XM_011434034.3" 16.8970170933725 0.980822142302764 0.268367315618381 3.65477494918753 0.000257407673928049 0.0211445808851412
"XM_011434093.3" 4.45592897295842 3.06521552749269 0.819211525282752 3.74166553190854 0.00018280470686328 0.0165580004432571
"XM_011434186.3" 312.751950444604 0.943252040895096 0.253143079874048 3.72616166858843 0.000194417732805294 0.017188401593315
"XM_011434432.3" 29.8003879875406 0.684840390567485 0.168830987114919 4.0563666793071 4.9841991096971e-05 0.00659155161926415
"XM_011434464.3" 43.8844479420681 2.96592757728228 0.871471442448682 3.40335601697807 0.000665634857103895 0.0398401088753179
"XM_011434591.3" 67.0545185001124 -0.63589836974965 0.172225358841289 -3.69224586917916 0.000222282413452805 0.0189935256878493
"XM_011434867.3" 504.705043710851 0.663102819843297 0.0883372754149001 7.50648938094201 6.07340615622151e-14 6.73909542789746e-11
"XM_011435315.3" 457.319170713284 0.600830733862963 0.158775150825372 3.78416100214437 0.000154227964665375 0.0149864441762647
"XM_011435569.3" 1625.40576881907 0.579472410208691 0.174522774135985 3.32032545939923 0.000899125618797038 0.0483253486042145
"XM_011435952.3" 8.91068371355117 0.960368183971751 0.285271999410168 3.36649999283989 0.000761285841826456 0.043955982519371
"XM_011436004.3" 12.5290829267856 -0.76739696424097 0.208467369383754 -3.68113708399284 0.000232196116059083 0.0195265293167152
"XM_011436622.3" 114.250088960757 0.449542709600376 0.107873967016704 4.16729561387842 3.08234666492964e-05 0.00486815200013598
"XM_011436623.3" 1407.94105206064 0.750449435329612 0.215313693249805 3.48537719084568 0.00049144375350827 0.0322954542511661
"XM_011436760.3" 78.8504771137912 -0.551738639004285 0.151319459359119 -3.64618431324732 0.000266163101699319 0.0215856243698745
"XM_011436951.3" 120.111611893447 -0.495180153619035 0.147194518968127 -3.36412087277692 0.000767879049012397 0.0440274353992875
"XM_011437136.3" 5.78612942672662 -5.36534442572199 1.42521235655076 -3.76459297525808 0.00016682059025058 0.0155465083405453
"XM_011437363.3" 5.19724948969648 -2.27180168790583 0.589400598429982 -3.85442718239063 0.000116000901444718 0.0122829924612826
"XM_011437364.3" 3.77649153538448 2.04280903028703 0.556699511966363 3.66950030739467 0.000243025045665548 0.0202766865325978
"XM_011437548.3" 24.1493073481609 3.13763443852736 0.660642901769655 4.74936524728052 2.04056110685556e-06 0.000533088226210658
"XM_011437549.3" 12.5115370401127 1.74455432135384 0.460434794815277 3.78892807624095 0.000151298705631052 0.0148375149103781
"XM_011437582.3" 84.608878889843 -0.599259743434405 0.169234173491256 -3.54100907087403 0.000398599874439167 0.0282688664559619
"XM_011437603.3" 117.486825300661 3.9539275714046 0.50618161223781 7.81128250377257 5.66089698238614e-15 8.59162422012433e-12
"XM_011437870.3" 3.07803113564915 -2.2011863245396 0.638849752368454 -3.44554618105272 0.000569906577610205 0.0356871896761
"XM_011437990.3" 1600.00370071807 8.77944991543938 0.812519459733903 10.8052180292576 3.25183562314902e-27 2.59106262452514e-23
"XM_011438030.3" 76.7210327672787 0.814961398027402 0.147494389346888 5.52537219643465 3.28787844015649e-08 1.43549673485846e-05
"XM_011438102.3" 249.812528501779 3.054831142274 0.447593514726696 6.82501207404514 8.79179207315514e-12 7.78366658210002e-09
"XM_011438148.3" 42.4508478831828 -0.631632254001965 0.180728982630953 -3.49491401327562 0.000474214504081891 0.0314223797798296
"XM_011438370.3" 6.74388817453533 2.32248381999236 0.681734599148145 3.40672722624669 0.00065746798295817 0.0395532532602224
"XM_011438573.3" 17.9297263154296 1.22611887308063 0.342722549368774 3.57758447857865 0.000346784156794985 0.0254698743759876
"XM_011439059.3" 36.5259250201622 -0.806273591433196 0.232781508471445 -3.4636496546808 0.000532900073661762 0.0343817634569791
"XM_011440038.3" 10.402741805744 1.92130526871022 0.535841308612001 3.58558632533765 0.000336321725746685 0.0251625493967097
"XM_011440133.3" 141.916109970883 -0.780280388438253 0.232600187977578 -3.35459913090642 0.000794800698343422 0.0449146947829815
"XM_011440434.3" 20.094790801692 0.984484007542521 0.231141382428447 4.25922869024667 2.05133516096847e-05 0.00353406239191281
"XM_011440442.3" 31.8013219501091 -0.835227726695859 0.210349335260827 -3.97066967509168 7.16708922579181e-05 0.00873979906761441
"XM_011440790.3" 622.2308308964 -0.453597345222457 0.115387195676125 -3.93108908284449 8.45619295065895e-05 0.00990866844571331
"XM_011441056.3" 143.472983165087 0.73119956576208 0.153052898794664 4.77743036244652 1.77549508301261e-06 0.000483663070818613
"XM_011441100.3" 40.5947596806493 0.735316107886805 0.217793618501937 3.37620593727482 0.000734928872425758 0.042629332184262
"XM_011441269.3" 31.3116529583797 -1.22293184984781 0.289865723101971 -4.21895985755307 2.45431961912342e-05 0.00408987290854065
"XM_011441367.3" 7.70877461676302 -1.34868844142413 0.360459938818033 -3.74157651429046 0.000182869482807056 0.0165580004432571
"XM_011441514.3" 13.2445592023 0.848682021225092 0.230153134166531 3.68746671340575 0.000226497710745538 0.0193019653392561
"XM_011441523.3" 3.7698491672903 -1.41046346632458 0.377470920166085 -3.73661490454412 0.000186514237679244 0.0167453007980644
"XM_011441619.3" 6.04830073247203 2.92523288121684 0.883631140688332 3.31046830121688 0.000931400009264074 0.0495137293092842
"XM_011441686.3" 18.1697163948132 -4.53614705572005 1.2628020909029 -3.59212824273731 0.000327988362626157 0.0249333400858968
"XM_011441767.3" 16.0023126365504 5.57935507345286 1.56111113935768 3.57396403932424 0.000351617241636375 0.0254698743759876
"XM_011442016.3" 262.029324462359 -0.448875576352683 0.105659058378728 -4.24833973764671 2.15360627293831e-05 0.00367057428508501
"XM_011442020.3" 26.5683906234392 -0.884166721150706 0.216518972048509 -4.083553107543 4.43522872654348e-05 0.00621993466306161
"XM_011442175.3" 6.09748505111761 -5.93944730172501 1.77117853199329 -3.35338713429456 0.000798289640834113 0.0449524512944609
"XM_011442247.3" 12.0966741631031 -1.61198086153737 0.431186602227639 -3.73847622632381 0.000185138996331637 0.016668785568028
"XM_011442617.3" 874.592719897969 0.402824067823958 0.10684510282335 3.77016875064416 0.000163137201724631 0.0153377843462166
"XM_011443066.3" 1291.97429192723 0.737600184299304 0.13186926919701 5.5934198224557 2.22640063181394e-08 1.0137120133882e-05
"XM_011443186.3" 37.1591852032447 -1.12453900807498 0.297419111947538 -3.78099107589742 0.00015620527414966 0.0150802087077226
"XM_011443323.3" 34.8929455161679 0.548157714976584 0.159100577661638 3.44535339238277 0.0005703132453311 0.0356871896761
"XM_011443599.3" 19.924914041222 -0.823772062991645 0.222294639175059 -3.70576666197927 0.000210752260949273 0.0181543136783115
"XM_011443620.3" 146.431064867348 0.766555187549422 0.186793330419107 4.10376101667819 4.06487364958043e-05 0.00599794689626979
"XM_011443836.3" 33.6761150381631 -0.632707683914595 0.151761573949363 -4.16909015536241 3.05818010403662e-05 0.00486815200013598
"XM_011444212.3" 4.24478819679321 -1.85415940652298 0.512892162139647 -3.61510575398137 0.000300225040222547 0.023225175927119
"XM_011444215.2" 4.24478819679321 -1.85415940652298 0.512892162139647 -3.61510575398137 0.000300225040222547 0.023225175927119
"XM_011444354.3" 22.4407279984556 -2.76486529433051 0.787745181603908 -3.50984729440178 0.000448364110072949 0.0304696394802666
"XM_011444450.3" 57.369727594445 -1.1574572654951 0.314288702134531 -3.68278356057371 0.000230701025116147 0.0194521245304282
"XM_011444504.3" 6.52527523756299 -1.26165803443617 0.337319927596519 -3.74024162588249 0.000183843440175981 0.016599031516399
"XM_011444981.3" 20.5830767407763 0.814253731929338 0.20989016340179 3.87942778609697 0.000104702478460459 0.0115870742829574
"XM_011445239.3" 20.9903161094338 0.872306671775999 0.217546355059881 4.009750802471 6.07828616430034e-05 0.00770000105381777
"XM_011445240.3" 15.3451094469675 1.41252833187451 0.427454335420151 3.30451282120256 0.000951416240682471 0.0499564059687507
"XM_011445288.3" 136.506825719012 -0.496833631054853 0.143891176713914 -3.45284292199975 0.000554711912661508 0.0351668613716374
"XM_011445572.3" 7.1466835827924 -3.95156676177964 1.07397094000549 -3.6793982170127 0.000233784972054245 0.0196084069192445
"XM_011445615.3" 57.5309329251779 -0.686035451539316 0.206084792123805 -3.32889896663109 0.000871900271473105 0.0473410655066283
"XM_011445887.3" 326.745146480123 0.532309338762121 0.151806362235161 3.50650217108509 0.000454037732441334 0.0306590902719708
"XM_011445894.3" 8.39495022962568 -6.39984071120278 1.34479620866679 -4.75896694975625 1.94586290967536e-06 0.000512549939315479
"XM_011445901.3" 2474.68491322428 0.521331712978387 0.129673724970565 4.02033421263041 5.81156355388762e-05 0.00743880134897615
"XM_011445971.3" 36.6835397351195 -0.65023399976904 0.173088756879953 -3.75665070042658 0.00017220258943855 0.0158625460421545
"XM_011446090.3" 15.7986412606362 0.867934464947869 0.197510648098208 4.39436796600609 1.11095500787026e-05 0.00224103531714183
"XM_011446139.3" 78.8744692001001 0.67377730304609 0.149060213759215 4.52016863557219 6.1790391298857e-06 0.00139672578118948
"XM_011446277.3" 96.8609596102395 -2.20445096319347 0.339194720853873 -6.49907214842284 8.08168989352230e-11 6.13284810205578e-08
"XM_011446311.3" 2.75676095082909 3.99550875321979 1.10507241811975 3.61560807030008 0.00029964343535794 0.023225175927119
"XM_011446726.2" 4.70816188245875 -5.5641929866271 1.20361025211781 -4.62291923555539 3.783770702324e-06 0.000920093232786075
"XM_011446920.3" 45.6113911473958 -0.696195680131605 0.170603688568899 -4.08077742029852 4.48853216774652e-05 0.00621993466306161
"XM_011447253.3" 5.27786130663539 -1.84325949092525 0.454094176412152 -4.05920090296917 4.92409352864466e-05 0.00653919620604011
"XM_011447370.3" 75.9994060453654 0.479487058625701 0.131927446380887 3.63447540128517 0.000278546830740752 0.0222502370660883
"XM_011447398.3" 14.6805992363319 -0.76574984334562 0.226795909056504 -3.37638296268757 0.000734456118443761 0.042629332184262
"XM_011447411.3" 23.143209101105 -6.21065006629232 1.1320099089644 -5.48639196274708 4.1022611787777e-08 1.72035879328951e-05
"XM_011447654.3" 148.897169088963 0.598456693341578 0.118762939690388 5.03908622421892 4.67759730887898e-07 0.000144742117891836
"XM_011448021.3" 39.8599854729022 -1.15009851421327 0.308683767159435 -3.72581468989018 0.000194685397062836 0.017188401593315
"XM_011448507.3" 25.906836325557 -1.10721860080263 0.331812636725462 -3.33687894388041 0.000847248422348567 0.0466381722229594
"XM_011448744.3" 15.0696963683801 1.03266980906435 0.262984371330828 3.92673451976839 8.61069321780372e-05 0.009979636881376
