target_id	length	eff_length	est_counts	tpm
XM_011414001.3	1731	1632	129	77.6207
XM_011414002.3	1343	1244	5	3.94691
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	22.5381	12.2481
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	3.61015e-05	1.66282e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	1.99996	0.930781
XM_011414021.3	3015	2916	3	1.01028
XM_011414022.3	1884	1785	5.24309	2.88441
XM_011414023.3	1647	1548	5	3.17181
XM_011414024.3	2888	2789	1	0.352094
XM_011414025.3	1976	1877	4	2.09268
XM_011414027.3	1729	1630	0	0
XM_011414028.3	2356	2257	4	1.74035
XM_011414031.3	1831	1732	5	2.83485
XM_011414033.3	1253	1154	1.55953e-05	1.32707e-05
XM_011414034.3	1244	1145	0.0593652	0.0509137
XM_011414036.3	1241	1142	0.940377	0.808619
XM_011414037.3	2800	2701	16	5.81705
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	4.84511e-05	1.14234e-05
XM_011414041.3	4210	4111	45	10.7491
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	7	7.99295
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	6	1.75879
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	2	1.90308
XM_011414082.3	1934	1835	11	5.8866
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	8	3.73736
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	9	9.36221
XM_011414111.3	2428	2329	69.9149	29.4787
XM_011414112.3	1193	1094	2	1.79523
XM_011414113.3	2734	2635	1.38032e-05	5.14406e-06
XM_011414114.3	2700	2601	12	4.53052
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	2.66938	0.764452
XM_011414117.3	3171	3072	3.31188	1.05867
XM_011414118.3	3098	2999	7.01874	2.29821
XM_011414120.2	2004	1905	1	0.515481
XM_011414124.3	1356	1257	4	3.12487
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00347046	0.00127448
XM_011414128.3	3687	3588	23	6.29482
XM_011414129.3	2991	2892	0.00289945	0.000984522
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	3	1.08427
XM_011414133.3	1755	1656	1.14826	0.680907
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	33	23.951
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	9.02119	3.00806
XM_011414145.3	2633	2534	12	4.65031
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	53	89.8887
XM_011414149.3	2005	1906	31	15.9715
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	4	1.88211
XM_011414152.3	3041	2942	23	7.67702
XM_011414153.3	1023	924	29	30.8201
XM_011414154.3	875	776	17	21.5127
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	117	79.8423
XM_011414157.3	615	516	2811	5349.57
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	8.98226	5.23161
XM_011414161.3	1795	1696	0.0177415	0.0102724
XM_011414164.3	902	803	6	7.33742
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	3	2.19032
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	1	0.50514
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	20.0851	23.1767
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	11	8.15238
XM_011414188.3	2196	2097	49.5183	23.1886
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	27	8.98772
XM_011414204.3	1736	1637	1	0.599873
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	1	0.477158
XM_011414209.3	2634	2535	6	2.32424
XM_011414211.3	2257	2158	1	0.455047
XM_011414212.3	7851	7752	1.45115e-06	1.83826e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	5	5.68282
XM_011414222.2	7744	7645	3.29541	0.423291
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	30.7728	5.36933
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	34.3523	4.42234
XM_011414231.3	2098	1999	4	1.96497
XM_011414232.3	5181	5082	3.27871	0.633543
XM_011414233.3	2095	1996	0	0
XM_011414238.3	1086	987	10.0762	10.025
XM_011414239.2	7727	7628	34.3523	4.42234
XM_011414244.3	1423	1324	22.5639	16.7353
XM_011414248.3	3683	3584	76	20.8235
XM_011414250.3	2458	2359	1	0.416274
XM_011414253.3	3892	3793	5.44884	1.41068
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	3.27949e-06	4.15754e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	5	2.16202
XM_011414260.3	3650	3551	3	0.829618
XM_011414261.3	2538	2439	12	4.83145
XM_011414263.3	7824	7725	5.71871e-05	7.26955e-06
XM_011414269.2	2106	2007	0	0
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	17.4668	13.8325
XM_011414273.3	677	578	51	86.6463
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	3.21787e-08	1.54293e-08
XM_011414276.3	2341	2242	0	0
XM_011414277.2	1072	973	149	150.377
XM_011414280.3	1717	1618	4	2.42767
XM_011414282.3	2022	1923	3.99027	2.03766
XM_011414284.3	1793	1694	0	0
XM_011414285.3	1473	1374	48.9999	35.02
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	5.47155e-05	3.85993e-05
XM_011414290.3	2440	2341	3.02271	1.26795
XM_011414295.3	2515	2416	4	1.62581
XM_011414313.3	1395	1296	1	0.757709
XM_011414314.3	4844	4745	20	4.13906
XM_011414316.3	1956	1857	7	3.70164
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	0	0
XM_011414324.3	1230	1131	1	0.868251
XM_011414325.3	935	836	26	30.5404
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	0	0
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	4.51258	3.49473
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	46	17.2477
XM_011414344.3	2695	2596	0	0
XM_011414346.3	1138	1039	10	9.45131
XM_011414352.3	3253	3154	8	2.49078
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	11.9897	6.60338
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	2	3.09776
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.485454	0.270092
XM_011414381.3	1858	1759	17.5145	9.77779
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00370163	0.0015468
XM_011414388.3	3246	3147	2.06014	0.642846
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	1.96904	0.451244
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	41.8378	8.73021
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	17	4.85428
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	1	0.709019
XM_011414452.3	1949	1850	3	1.59242
XM_011414454.3	1530	1431	22	15.097
XM_011414455.3	1362	1263	10	7.77507
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	10	3.28535
XM_011414463.3	4538	4439	0	0
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	18	7.88045
XM_011414466.3	5485	5386	1.77522e-07	3.23663e-08
XM_011414467.3	5329	5230	5.27475e-06	9.90393e-07
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	19.3302	10.1726
XM_011414478.3	3354	3255	346.164	104.433
XM_011414479.3	3313	3214	57.8356	17.6708
XM_011414480.3	3751	3652	11	2.95781
XM_011414481.3	1706	1607	26	15.8879
XM_011414482.3	2158	2059	67	31.9541
XM_011414483.3	3426	3327	80	23.6127
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	8	4.31171
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	6	2.45396
XM_011414494.3	699	600	1	1.63665
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	8	3.44861
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	7	4.84421
XM_011414519.3	1320	1221	16.3975	13.1877
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4545	44.636
XM_011414524.3	759	660	3	4.4636
XM_011414525.3	1497	1398	5	3.51213
XM_011414526.3	1164	1065	5	4.61029
XM_011414529.3	963	864	2	2.27313
XM_011414531.3	2120	2021	0.00787412	0.00382599
XM_011414532.3	2104	2005	33.9697	16.6374
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	28.0224	17.4053
XM_011414535.3	771	672	39	56.9906
XM_011414541.3	4998	4899	30	6.01342
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	2.53216e-08	7.84652e-09
XM_011414563.3	3259	3160	5.05955e-07	1.57229e-07
XM_011414564.3	3250	3151	1.01963e-05	3.17761e-06
XM_011414565.3	3241	3142	0.000207253	6.47743e-05
XM_011414566.3	3232	3133	0.00424927	0.00133187
XM_011414567.3	3226	3127	0.0319853	0.0100446
XM_011414568.3	3785	3686	2	0.532822
XM_011414570.3	4538	4439	0.00294795	0.000652144
XM_011414571.3	4499	4400	31.9971	7.1411
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	16	23.3114
XM_011414577.3	2143	2044	1	0.480426
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	23.4346	9.18667
XM_011414590.3	5340	5241	5.08655	0.953053
XM_011414591.3	5329	5230	46.4788	8.72692
XM_011414594.3	972	873	8	8.99878
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	73	18.7168
XM_011414616.3	3895	3796	0	0
XM_011414618.3	2021	1922	12	6.13106
XM_011414619.3	1349	1250	4	3.14237
XM_011414621.3	1129	1030	28	26.6949
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	0	0
XM_011414624.3	1815	1716	16	9.1561
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	14	5.45984
XM_011414648.3	1251	1152	3	2.55727
XM_011414649.3	2035	1936	0	0
XM_011414651.3	2090	1991	7	3.45251
XM_011414652.3	1626	1527	56	36.0128
XM_011414655.3	1033	934	71	74.6482
XM_011414657.3	3264	3165	2.55242	0.791929
XM_011414658.3	3768	3669	8.94044	2.39287
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0.00426802	0.00145983
XM_011414664.3	3013	2914	89.9901	30.3259
XM_011414668.3	3608	3509	0.0101962	0.00285339
XM_011414669.3	3257	3158	0	0
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	5	2.90358
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	20	13.6482
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	6	2.64331
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	0	0
XM_011414700.3	2348	2249	31	13.5357
XM_011414701.3	2331	2232	0	0
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	1	1.08388
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	39.3671	26.7345
XM_011414711.3	10982	10883	8	0.721854
XM_011414712.3	3930	3831	13	3.33226
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	13.5846	4.20289
XM_011414717.3	3533	3434	26.4154	7.55378
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	0.0184325	0.00508872
XM_011414721.3	5093	4994	0	0
XM_011414722.3	5177	5078	0	0
XM_011414723.3	5085	4986	0	0
XM_011414724.3	5811	5712	0	0
XM_011414725.3	5070	4971	0	0
