target_id	length	eff_length	est_counts	tpm
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	2.23799
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	23.4338	6.93141
XM_011413680.3	2785	2686	6	2.6046
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	8.99999	6.09757
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	17	11.531
XM_011413700.3	4553	4454	2.43415e-05	6.37225e-06
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	516	380.311
XM_011413705.3	3383	3284	9.9078	3.51779
XM_011413706.3	4541	4442	0.000411382	0.000107985
XM_011413707.3	3483	3384	3.0922	1.06545
XM_011413712.3	699	600	25	48.583
XM_011413713.3	723	624	14.8657	27.7777
XM_011413714.3	3472	3373	3	1.03705
XM_011413715.3	4558	4459	7.51103e-06	1.96407e-06
XM_011413717.3	3099	3000	3	1.16599
XM_011413718.3	4729	4630	1.15726e-05	2.91437e-06
XM_011413719.3	4696	4597	0.0208463	0.0052875
XM_011413720.3	4665	4566	25.0425	6.39496
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	4	3.27526
XM_011413732.3	4278	4179	280.986	78.3986
XM_011413733.3	2435	2336	71.209	35.5433
XM_011413734.3	3490	3391	21.942	7.54472
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	45.1269	21.7338
XM_011413738.3	3181	3082	0	0
XM_011413741.3	2293	2194	4	2.12578
XM_011413745.3	3863	3764	0	0
XM_011413746.3	3839	3740	21	6.54701
XM_011413747.3	6808	6709	2.76615	0.480743
XM_011413748.3	968	869	481	645.388
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	1	0.839447
XM_011413758.3	2034	1935	15	9.0387
XM_011413759.3	7204	7105	61	10.0106
XM_011413760.2	1093	994	1	1.17303
XM_011413769.3	2933	2834	16.7551	6.89353
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	7.01108	8.29935
XM_011413777.3	1063	964	3.70792	4.48486
XM_011413778.3	1045	946	3.90935	4.81847
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	8.37165	10.5527
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	3.12375	3.62776
XM_011413797.3	1102	1003	8.87625	10.3187
XM_011413798.3	5913	5814	9.83756	1.97291
XM_011413799.3	5434	5335	1.10931e-08	2.42445e-09
XM_011413800.3	5322	5223	50.3201	11.2335
XM_011413801.3	5988	5889	8.84234	1.75074
XM_011413804.3	2175	2076	4	2.24661
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	10	7.68111
XM_011413809.3	3950	3851	0.0641525	0.0194239
XM_011413810.3	3926	3827	44.9358	13.6908
XM_011413814.3	4473	4374	84.3399	22.4828
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	1	0.584164
XM_011413823.3	1785	1686	0	0
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.736106
XM_011413837.2	2457	2358	0	0
XM_011413838.3	1264	1165	7	7.00596
XM_011413839.3	2474	2375	4.43244	2.17608
XM_011413840.3	2940	2841	0	0
XM_011413849.3	3867	3768	9	2.78501
XM_011413850.3	1454	1355	1	0.860511
XM_011413859.3	1806	1707	7	4.78145
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	5	8.75369
XM_011413865.3	1284	1185	1	0.983959
XM_011413866.3	1478	1379	0	0
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	1	2.02429
XM_011413895.3	2779	2680	0	0
XM_011413899.3	2381	2282	1.22165	0.624202
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	22.2881	9.88129
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	24	39.6933
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	3.04568	2.65414
XM_011413945.2	1340	1241	2	1.87912
XM_011413946.3	4255	4156	21.2844	5.97148
XM_011413947.3	2434	2335	17.8886	8.93275
XM_011413948.3	3162	3063	0	0
XM_011413949.3	2223	2124	6.82695	3.74772
XM_011413950.3	1401	1302	1	0.895539
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	18	15.1976
XM_011413955.3	1190	1091	3	3.20621
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	134	322.15
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	2	2.27289
XM_011413967.3	2646	2547	3	1.37337
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0.00455684	0.00170624
XM_011413970.3	3192	3093	5.47532	2.06407
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.84285	1.60255
XM_011413990.3	2888	2789	53.1571	22.2233
XM_011413991.3	2622	2523	1	0.462145
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	8	6.1368
XM_011413994.3	13498	13399	4.95238	0.43096
XM_011414000.3	1926	1827	81	51.6942
XM_011414001.3	1731	1632	137	97.8804
XM_011414002.3	1343	1244	6	5.62376
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	19.3123	12.4615
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	1.97962e-05	1.08266e-05
XM_011414014.3	2742	2643	4.95873	2.1876
XM_011414015.3	2209	2110	1.04125	0.575398
XM_011414021.3	3015	2916	6	2.39916
XM_011414022.3	1884	1785	3	1.95965
XM_011414023.3	1647	1548	4	3.0129
XM_011414024.3	2888	2789	3	1.2542
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	4	2.86133
XM_011414028.3	2356	2257	4	2.06645
XM_011414031.3	1831	1732	23	15.4837
XM_011414033.3	1253	1154	1.6419e-05	1.65896e-05
XM_011414034.3	1244	1145	0.0601013	0.0612032
XM_011414036.3	1241	1142	0.939631	0.959371
XM_011414037.3	2800	2701	21	9.06547
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	4.25237e-05	1.19045e-05
XM_011414041.3	4210	4111	37	10.4942
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	12	16.2697
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	6	2.08834
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	2	2.25967
XM_011414082.3	1934	1835	18	11.4375
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	3	1.66412
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	4	4.94064
XM_011414111.3	2428	2329	38.9275	19.4887
XM_011414112.3	1193	1094	15	15.9871
XM_011414113.3	2734	2635	3.68231e-06	1.62943e-06
XM_011414114.3	2700	2601	3	1.34486
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	13.459	4.57656
XM_011414117.3	3171	3072	7.51791	2.85346
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	1	0.927599
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	9.86853	4.30315
XM_011414128.3	3687	3588	20	6.4994
XM_011414129.3	2991	2892	0.00301752	0.0012166
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.839237	0.514752
XM_011414132.3	2816	2717	4	1.71659
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	21	18.0974
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	10	3.95923
XM_011414145.3	2633	2534	10	4.60139
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	19	37.0465
XM_011414148.3	678	579	0	0
XM_011414149.3	2005	1906	19	11.6232
XM_011414150.3	1799	1700	1	0.685878
XM_011414151.3	2186	2087	1	0.558693
XM_011414152.3	3041	2942	18	7.13387
XM_011414153.3	1023	924	13	16.4046
XM_011414154.3	875	776	8	12.0205
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	87	70.4943
XM_011414157.3	615	516	1162	2625.74
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	29.9391	20.7051
XM_011414161.3	1795	1696	0.0609093	0.0418749
XM_011414164.3	902	803	0	0
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	3	1.79937
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	18.0725	24.7619
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	0	0
XM_011414188.3	2196	2097	11.6457	6.47533
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	21	8.30028
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	3	1.37987
XM_011414211.3	2257	2158	2	1.08062
XM_011414212.3	7851	7752	1.78422	0.268367
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	0	0
XM_011414222.2	7744	7645	0.467326	0.0712751
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	55.8469	11.5702
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	4.81762	0.736405
XM_011414231.3	2098	1999	4	2.33315
XM_011414232.3	5181	5082	5.56064	1.27581
XM_011414233.3	2095	1996	8.15608	4.76449
XM_011414238.3	1086	987	11.6739	13.7909
XM_011414239.2	7727	7628	4.81762	0.736405
XM_011414244.3	1423	1324	8.02366	7.0661
XM_011414248.3	3683	3584	66	21.4719
XM_011414250.3	2458	2359	3	1.48282
XM_011414253.3	3892	3793	3.23257	0.993711
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	4.01661	0.604614
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	5	2.56713
XM_011414260.3	3650	3551	1	0.328356
XM_011414261.3	2538	2439	6	2.86837
XM_011414263.3	7824	7725	69.0966	10.4293
XM_011414269.2	2106	2007	6	3.48578
XM_011414270.3	2145	2046	1.04399e-08	5.9496e-09
XM_011414271.3	1339	1240	9	8.46284
XM_011414273.3	677	578	168	338.904
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	5.0357e-08	2.86699e-08
XM_011414276.3	2341	2242	2	1.04014
XM_011414277.2	1072	973	47	56.3223
XM_011414280.3	1717	1618	2.67083	1.9247
XM_011414282.3	2022	1923	1.19024	0.721692
XM_011414284.3	1793	1694	0	0
XM_011414285.3	1473	1374	56.9999	48.3708
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	6.79284e-05	5.68994e-05
XM_011414290.3	2440	2341	2.03292	1.01255
XM_011414295.3	2515	2416	2	0.965225
XM_011414313.3	1395	1296	1	0.899685
XM_011414314.3	4844	4745	27	6.63473
XM_011414316.3	1956	1857	6	3.76734
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	0	0
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	67	93.4467
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	7	10.1391
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00212663	0.000946785
XM_011414344.3	2695	2596	21.9979	9.88033
XM_011414346.3	1138	1039	7	7.85558
XM_011414352.3	3253	3154	15	5.5453
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	4.99558	3.26686
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.581415	0.384094
XM_011414381.3	1858	1759	20.6226	13.6701
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.0055373	0.00274742
XM_011414388.3	3246	3147	2.18071	0.807972
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	62.2564	15.4251
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	16	5.4248
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	8	6.73497
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	3	2.44443
XM_011414455.3	1362	1263	1	0.923192
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	8	3.12075
XM_011414463.3	4538	4439	6	1.57602
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	21	10.9166
XM_011414466.3	5485	5386	1.06622e-07	2.30821e-08
XM_011414467.3	5329	5230	7.98862e-06	1.78101e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	4.35938	2.72401
XM_011414478.3	3354	3255	232.086	83.1367
XM_011414479.3	3313	3214	161.914	58.7402
XM_011414480.3	3751	3652	8	2.5542
XM_011414481.3	1706	1607	22	15.9626
XM_011414482.3	2158	2059	128	72.4852
XM_011414483.3	3426	3327	130	45.5602
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	1.2799
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	12	5.82753
XM_011414494.3	699	600	1	1.94332
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	7	3.58294
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	2	2.20414
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	5	4.1085
XM_011414519.3	1320	1221	1.13104	1.08008
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4515	52.9954
XM_011414524.3	759	660	3	5.29996
XM_011414525.3	1497	1398	0	0
XM_011414526.3	1164	1065	2	2.18966
XM_011414529.3	963	864	4	5.39811
XM_011414531.3	2120	2021	0.000482276	0.000278243
XM_011414532.3	2104	2005	1.99952	1.1628
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	7	5.16252
XM_011414535.3	771	672	25	43.3777
XM_011414541.3	4998	4899	12	2.85607
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	8.55712	3.1366
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	6.16452e-05	2.26173e-05
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	0	0
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	9.44282	3.50422
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	2	0.63266
XM_011414570.3	4538	4439	0.00596929	0.00156795
XM_011414571.3	4499	4400	61.994	16.4283
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	9	15.5696
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	11.8394	3.26428
XM_011414589.3	2604	2505	5.4195	2.52259
XM_011414590.3	5340	5241	77.7407	17.2954
XM_011414591.3	5329	5230	0.000397627	8.86482e-05
XM_011414594.3	972	873	6	8.01369
XM_011414598.1	462	363	1	3.2121
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	1.66806e-06	5.00115e-07
XM_011414615.3	3929	3830	101.503	30.9013
XM_011414616.3	3895	3796	16.4816	5.06254
XM_011414618.3	2021	1922	13	7.88652
XM_011414619.3	1349	1250	6	5.59676
XM_011414621.3	1129	1030	24.9507	28.2449
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	1.04933	0.472216
XM_011414624.3	1815	1716	52	35.3331
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	7	3.24144
XM_011414648.3	1251	1152	1	1.01215
XM_011414649.3	2035	1936	3	1.80681
XM_011414651.3	2090	1991	11	6.44194
XM_011414652.3	1626	1527	2	1.52717
XM_011414655.3	1033	934	73	91.1321
XM_011414657.3	3264	3165	12.7621	4.70158
XM_011414658.3	3768	3669	12.6076	4.00663
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	8.32479	3.33103
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	57.2629	21.1425
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	5	3.44764
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	24	19.4467
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	3	1.5693
XM_011414698.3	2359	2260	29.061	14.9933
XM_011414699.3	2353	2254	3.57656e-06	1.85015e-06
XM_011414700.3	2348	2249	89.9371	46.6278
XM_011414701.3	2331	2232	0.00183186	0.000956961
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	15.7097	12.6676
XM_011414711.3	10982	10883	9	0.964249
XM_011414712.3	3930	3831	3	0.913071
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	40.7923	14.9853
XM_011414717.3	3533	3434	13.2077	4.48458
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	23	7.53945
