target_id	length	eff_length	est_counts	tpm
XM_011413672.3	2083	1984	16	9.6549
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	7.81416	1.76579
XM_011413678.3	4041	3942	18.1858	5.52314
XM_011413680.3	2785	2686	5	2.22861
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	6.99999	4.86952
XM_011413683.3	2233	2134	1	0.561016
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	12	8.35747
XM_011413700.3	4553	4454	2.72744	0.73312
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	397	300.437
XM_011413705.3	3383	3284	8	2.91646
XM_011413706.3	4541	4442	45.3549	12.224
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	5	9.97673
XM_011413713.3	723	624	5	9.59301
XM_011413714.3	3472	3373	1	0.354939
XM_011413715.3	4558	4459	0.847288	0.22749
XM_011413717.3	3099	3000	2	0.798139
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	4.05559e-07	1.05621e-07
XM_011413720.3	4665	4566	0.000467812	0.000122661
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	30.5606	7.81614
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	6.43895	1.88432
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	5	4.20368
XM_011413732.3	4278	4179	302	86.5175
XM_011413733.3	2435	2336	62.907	32.2401
XM_011413734.3	3490	3391	16.2019	5.72015
XM_011413735.3	1477	1378	3.13933	2.72745
XM_011413737.3	2520	2421	29.4843	14.5803
XM_011413738.3	3181	3082	1	0.388452
XM_011413741.3	2293	2194	16	8.73078
XM_011413745.3	3863	3764	0	0
XM_011413746.3	3839	3740	38	12.1641
XM_011413747.3	6808	6709	3.68997	0.658468
XM_011413748.3	968	869	598	823.855
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	0	0
XM_011413758.3	2034	1935	16	9.89939
XM_011413759.3	7204	7105	57	9.60462
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	23.9358	10.1116
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	24	31.0627
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	7.30185	5.09134
XM_011413795.3	1103	1004	4.70638	5.61206
XM_011413797.3	1102	1003	13.2936	15.8676
XM_011413798.3	5913	5814	19.6751	4.05146
XM_011413799.3	5434	5335	2.01116e-08	4.51318e-09
XM_011413800.3	5322	5223	80.3249	18.4119
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	5	2.88345
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	11	8.67542
XM_011413809.3	3950	3851	0.118402	0.036809
XM_011413810.3	3926	3827	79.8816	24.9895
XM_011413814.3	4473	4374	78.1834	21.3996
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	3.03544	1.82067
XM_011413823.3	1785	1686	8	5.6807
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	6.53184	3.31636
XM_011413838.3	1264	1165	0	0
XM_011413839.3	2474	2375	0.00366598	0.00184797
XM_011413840.3	2940	2841	0	0
XM_011413849.3	3867	3768	8	2.54184
XM_011413850.3	1454	1355	82	72.451
XM_011413859.3	1806	1707	7	4.90946
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	6	10.7857
XM_011413865.3	1284	1185	0	0
XM_011413866.3	1478	1379	3.90998	3.39453
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	2	4.15697
XM_011413895.3	2779	2680	1	0.446719
XM_011413899.3	2381	2282	0	0
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	1	0.315304
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	0	0
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	13	22.0762
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	0	0
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	11.6329	3.35105
XM_011413947.3	2434	2335	6.75435	3.46311
XM_011413948.3	3162	3063	3.47061	1.35653
XM_011413949.3	2223	2124	5.14218	2.89842
XM_011413950.3	1401	1302	8	7.35612
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	12	10.403
XM_011413955.3	1190	1091	2	2.1947
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	173	427.045
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	2	2.33374
XM_011413967.3	2646	2547	4	1.88018
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0.00642115	0.00246867
XM_011413970.3	3192	3093	7.40842	2.86758
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	9.84124	3.79453
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.08752	1.32203
XM_011413990.3	2888	2789	42.0712	18.0595
XM_011413991.3	2622	2523	1	0.474518
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	7	5.51346
XM_011413994.3	13498	13399	4.41052	0.394082
XM_011414000.3	1926	1827	83.386	54.6417
XM_011414001.3	1731	1632	81	59.4202
XM_011414002.3	1343	1244	6	5.77431
XM_011414007.3	3220	3121	1	0.383597
XM_011414010.3	1906	1807	25.7495	17.0601
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	6.06971e-05	3.4084e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	2.99994	1.70216
XM_011414021.3	3015	2916	1	0.410565
XM_011414022.3	1884	1785	3	2.01211
XM_011414023.3	1647	1548	6	4.64034
XM_011414024.3	2888	2789	0	0
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	3	2.20345
XM_011414028.3	2356	2257	6	3.18265
XM_011414031.3	1831	1732	11	7.60351
XM_011414033.3	1253	1154	3	3.11233
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	26	11.5244
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	6.46305e-05	1.85777e-05
XM_011414041.3	4210	4111	51.9999	15.1435
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	17	23.6657
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	12	4.28851
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	1	1.16009
XM_011414082.3	1934	1835	17	11.0913
XM_011414093.3	2059	1960	1	0.61082
XM_011414106.3	2201	2102	9	5.12601
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	6.57792	8.3423
XM_011414111.3	2428	2329	58.3224	29.9803
XM_011414112.3	1193	1094	2	2.18868
XM_011414113.3	2734	2635	1.22619e-06	5.57118e-07
XM_011414114.3	2700	2601	0.924095	0.425349
XM_011414115.3	2697	2598	3.0759	1.41743
XM_011414116.3	3528	3429	0	0
XM_011414117.3	3171	3072	20.9334	8.15808
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	3	2.8573
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	7.77943	3.48302
XM_011414128.3	3687	3588	35	11.6784
XM_011414129.3	2991	2892	20	8.27945
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.837957	0.527726
XM_011414132.3	2816	2717	5.52277	2.43353
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	23	20.3516
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	15.0842	6.13205
XM_011414145.3	2633	2534	10	4.72458
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	22	44.0444
XM_011414148.3	678	579	2.03208e-06	4.20176e-06
XM_011414149.3	2005	1906	19	11.9344
XM_011414150.3	1799	1700	1	0.70424
XM_011414151.3	2186	2087	3	1.72095
XM_011414152.3	3041	2942	0	0
XM_011414153.3	1023	924	16	20.7309
XM_011414154.3	875	776	15	23.1419
XM_011414155.3	575	476	1	2.51514
XM_011414156.3	1538	1439	78	64.8938
XM_011414157.3	615	516	1170	2714.6
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	27.9411	19.8406
XM_011414161.3	1795	1696	0.0588977	0.0415759
XM_011414164.3	902	803	6.91429	10.3086
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	1.08571	0.966411
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	1	0.615848
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	26.6776	37.5307
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	3	2.71066
XM_011414188.3	2196	2097	15.5183	8.85964
XM_011414189.3	2418	2319	8.57301	4.42591
XM_011414198.3	3049	2950	20	8.11666
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	1	0.581734
XM_011414209.3	2634	2535	9	4.25044
XM_011414211.3	2257	2158	3	1.66433
XM_011414212.3	7851	7752	1.99526e-06	3.08145e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	3.5	4.8498
XM_011414222.2	7744	7645	3.88864	0.608961
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	43.3098	9.21302
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	39.5556	6.20822
XM_011414231.3	2098	1999	3	1.79671
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	8.56958	5.14006
XM_011414238.3	1086	987	3	3.63893
XM_011414239.2	7727	7628	39.5556	6.20822
XM_011414244.3	1423	1324	4.23034	3.82522
XM_011414248.3	3683	3584	67	22.3808
XM_011414250.3	2458	2359	6	3.04504
XM_011414253.3	3892	3793	2.74828	0.867457
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	4.47089e-06	6.91013e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	8	4.21738
XM_011414260.3	3650	3551	1	0.337147
XM_011414261.3	2538	2439	2	0.98172
XM_011414263.3	7824	7725	7.56688e-05	1.1727e-05
XM_011414269.2	2106	2007	0	0
XM_011414270.3	2145	2046	9	5.26631
XM_011414271.3	1339	1240	11	10.6204
XM_011414273.3	677	578	60	124.278
XM_011414274.3	1699	1600	0.962715	0.720356
XM_011414275.3	2147	2048	3.93247e-08	2.29882e-08
XM_011414276.3	2341	2242	3	1.60197
XM_011414277.2	1072	973	51	62.7519
XM_011414280.3	1717	1618	0	0
XM_011414282.3	2022	1923	1.2414	0.772863
XM_011414284.3	1793	1694	1	0.706734
XM_011414285.3	1473	1374	4.299	3.74584
XM_011414286.3	1526	1427	53.701	45.0534
XM_011414287.3	1491	1392	5.53936e-06	4.7642e-06
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	0	0
XM_011414313.3	1395	1296	5	4.61886
XM_011414314.3	4844	4745	27	6.81235
XM_011414316.3	1956	1857	5	3.2235
XM_011414319.3	1291	1192	1.19158	1.19678
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	0	0
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	62	88.7881
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	8	11.8977
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.0044844	0.00204993
XM_011414344.3	2695	2596	43.9955	20.2896
XM_011414346.3	1138	1039	13	14.9795
XM_011414352.3	3253	3154	9	3.41626
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	2.99724	2.01252
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.216379	0.146771
XM_011414381.3	1858	1759	7.51966	5.11802
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00555753	0.00283129
XM_011414388.3	3246	3147	4.94169	1.87996
XM_011414389.2	2057	1958	1	0.611444
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	6.51278	1.49629
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	4.32104	1.10114
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	97.8668	24.8973
XM_011414414.3	2055	1956	1.96781	1.20443
XM_011414418.3	3538	3439	28	9.74755
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	4	3.45764
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	2	1.67325
XM_011414455.3	1362	1263	2	1.89582
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	11	4.40592
XM_011414463.3	4538	4439	4	1.07881
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	10	5.33753
XM_011414466.3	5485	5386	2.04685e-07	4.54977e-08
XM_011414467.3	5329	5230	9.50834e-06	2.17657e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	7.37403	4.73111
XM_011414478.3	3354	3255	320.423	117.853
XM_011414479.3	3313	3214	69.2012	25.7773
XM_011414480.3	3751	3652	11	3.60605
XM_011414481.3	1706	1607	28	20.8599
XM_011414482.3	2158	2059	171	99.4281
XM_011414483.3	3426	3327	59	21.2309
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	1.31417
XM_011414491.3	2693	2594	10	4.6153
XM_011414492.3	2500	2401	0	0
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	6	3.15331
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	22	7.67441
XM_011414512.3	713	614	1	1.94985
XM_011414513.3	1745	1646	19.9999	14.5468
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	2	1.6874
XM_011414519.3	1320	1221	10.8316	10.6205
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.451	54.4135
XM_011414524.3	759	660	1	1.81395
XM_011414525.3	1497	1398	3	2.56912
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	2	2.77131
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	14	10.6015
XM_011414535.3	771	672	9	16.034
XM_011414541.3	4998	4899	10	2.44378
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	3.34729e-08	1.26456e-08
XM_011414563.3	3259	3160	6.48226e-07	2.45589e-07
XM_011414564.3	3250	3151	1.26599e-05	4.81007e-06
XM_011414565.3	3241	3142	0.00024936	9.50144e-05
XM_011414566.3	3232	3133	0.00495376	0.00189297
XM_011414567.3	3226	3127	0.0365102	0.0139784
XM_011414568.3	3785	3686	0	0
XM_011414570.3	4538	4439	0.00791805	0.00213552
XM_011414571.3	4499	4400	77.9921	21.2211
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	7	12.4339
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	1	0.504725
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	19.6879	7.83334
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	12.3002	5.87861
XM_011414590.3	5340	5241	30.8188	7.03998
XM_011414591.3	5329	5230	32.881	7.52684
XM_011414594.3	972	873	13	17.8278
XM_011414598.1	462	363	2	6.59619
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	94	29.3832
XM_011414616.3	3895	3796	0	0
XM_011414618.3	2021	1922	23	14.3266
XM_011414619.3	1349	1250	5	4.78883
XM_011414621.3	1129	1030	24.4633	28.4346
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	9.53671	4.40657
XM_011414624.3	1815	1716	17.8819	12.4757
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	7	3.32822
XM_011414648.3	1251	1152	2	2.07849
XM_011414649.3	2035	1936	3	1.85518
XM_011414651.3	2090	1991	4	2.40524
XM_011414652.3	1626	1527	0	0
XM_011414655.3	1033	934	64	82.0357
XM_011414657.3	3264	3165	12.7621	4.82745
XM_011414658.3	3768	3669	16.0771	5.24601
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	36.9205	15.1687
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	6.46104	2.4494
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	3	2.12396
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	20	16.6394
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	3	1.61132
XM_011414698.3	2359	2260	9.89247	5.24042
XM_011414699.3	2353	2254	0	0
XM_011414700.3	2348	2249	124.108	66.066
XM_011414701.3	2331	2232	0	0
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	9.69323	8.02546
XM_011414711.3	10982	10883	7	0.77005
XM_011414712.3	3930	3831	0	0
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	20.693	7.80523
XM_011414717.3	3533	3434	8.30702	2.89611
XM_011414719.3	5243	5144	1.96643e-05	4.57665e-06
XM_011414720.3	3656	3557	35	11.7802
XM_011414721.3	5093	4994	0	0
