target_id	length	eff_length	est_counts	tpm
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	4	2.85738
XM_011413676.3	4562	4463	8.56622	1.87155
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	19.4338	4.80707
XM_011413680.3	2785	2686	9	3.26721
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	0	0
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	16	9.07579
XM_011413700.3	4553	4454	3.52351	0.771374
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	418	257.638
XM_011413705.3	3383	3284	8	2.37535
XM_011413706.3	4541	4442	65.0935	14.2889
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	3	4.8754
XM_011413713.3	723	624	7.43668	11.6208
XM_011413714.3	3472	3373	6	1.7345
XM_011413715.3	4558	4459	1.04773	0.229113
XM_011413717.3	3099	3000	5	1.62513
XM_011413718.3	4729	4630	0.0170793	0.00359691
XM_011413719.3	4696	4597	38.9568	8.26322
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	4.91582e-07	1.02531e-07
XM_011413722.3	4780	4681	1.22871e-07	2.55949e-08
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	1.98864e-05	4.748e-06
XM_011413727.3	4190	4091	3.12296e-06	7.4435e-07
XM_011413728.3	4138	4039	3.16372	0.763774
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	10	6.84747
XM_011413732.3	4278	4179	234.608	54.7407
XM_011413733.3	2435	2336	93.6422	39.0876
XM_011413734.3	3490	3391	3.89496	1.11999
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	87.3758	35.1914
XM_011413738.3	3181	3082	11.0934	3.50973
XM_011413741.3	2293	2194	24	10.6663
XM_011413745.3	3863	3764	0.0624997	0.0161908
XM_011413746.3	3839	3740	62.9375	16.4088
XM_011413747.3	6808	6709	1.83921	0.267309
XM_011413748.3	968	869	433	485.857
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	2.106
XM_011413758.3	2034	1935	2	1.00783
XM_011413759.3	7204	7105	51	6.99917
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	21.5422	7.41192
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	24.719	25.0031
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	4.32117	4.55512
XM_011413781.3	910	811	1.95982	2.35633
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	4.82658	4.68755
XM_011413797.3	1102	1003	14.1734	13.7789
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	62	11.5748
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	9	4.22722
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	19	12.2046
XM_011413809.3	3950	3851	0.0672896	0.0170378
XM_011413810.3	3926	3827	57.9327	14.7607
XM_011413814.3	4473	4374	76.856	17.1332
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	2	0.977034
XM_011413823.3	1785	1686	6	3.47004
XM_011413829.1	1224	1125	2	1.73348
XM_011413836.3	1683	1584	2	1.23116
XM_011413837.2	2457	2358	0	0
XM_011413838.3	1264	1165	10	8.36978
XM_011413839.3	2474	2375	6.4171	2.6346
XM_011413840.3	2940	2841	4.09133	1.40421
XM_011413849.3	3867	3768	9	2.32901
XM_011413850.3	1454	1355	42	30.2239
XM_011413859.3	1806	1707	9	5.14102
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	3	4.39225
XM_011413865.3	1284	1185	5.11755	4.21099
XM_011413866.3	1478	1379	2.9412	2.0797
XM_011413868.3	1895	1796	0	0
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	1	0.363836
XM_011413899.3	2381	2282	1.07311	0.458533
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0.0550317	0.0140952
XM_011413912.3	3896	3797	0.944968	0.24267
XM_011413918.3	4314	4215	1	0.231336
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	1	1.38703
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	35	48.4082
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	5.26136	1.90786
XM_011413943.3	1091	992	1	0.982943
XM_011413944.3	1437	1338	13	9.47387
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	16.8419	3.95143
XM_011413947.3	2434	2335	10.2395	4.27594
XM_011413948.3	3162	3063	4.91865	1.56581
XM_011413949.3	2223	2124	0	0
XM_011413950.3	1401	1302	3	2.24673
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	29	20.476
XM_011413955.3	1190	1091	1	0.893749
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	176	353.843
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	1	0.95037
XM_011413967.3	2646	2547	1	0.382835
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0	0
XM_011413970.3	3192	3093	0	0
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0.0177843	0.00601703
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	60	20.9245
XM_011413990.3	2888	2789	4.65055e-06	1.62591e-06
XM_011413991.3	2622	2523	2	0.772953
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	6	3.849
XM_011413994.3	13498	13399	5.11014	0.371878
XM_011414000.3	1926	1827	102.765	54.8462
XM_011414001.3	1731	1632	138	82.4516
XM_011414002.3	1343	1244	0	0
XM_011414007.3	3220	3121	2	0.624851
XM_011414010.3	1906	1807	28.0357	15.1284
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	2.70019e-05	1.23495e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	1.99997	0.924234
XM_011414021.3	3015	2916	2	0.668779
XM_011414022.3	1884	1785	0	0
XM_011414023.3	1647	1548	2	1.25979
XM_011414024.3	2888	2789	3	1.04885
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	7	4.18746
XM_011414028.3	2356	2257	1	0.432025
XM_011414031.3	1831	1732	13	7.31873
XM_011414033.3	1253	1154	1.16878e-05	9.8757e-06
XM_011414034.3	1244	1145	0.0553964	0.0471755
XM_011414036.3	1241	1142	0.944397	0.806359
XM_011414037.3	2800	2701	32	11.5522
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	2.98855e-05	6.99658e-06
XM_011414041.3	4210	4111	40	9.48751
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	10	11.3381
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	1	1.64709
XM_011414060.3	1165	1066	2	1.82942
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	5	1.45534
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	0	0
XM_011414082.3	1934	1835	16	8.50206
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	12	5.56658
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	5	5.16462
XM_011414111.3	2428	2329	72.2167	30.2349
XM_011414112.3	1193	1094	10	8.91298
XM_011414113.3	2734	2635	0	0
XM_011414114.3	2700	2601	0	0
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	3.78884	1.07741
XM_011414117.3	3171	3072	11.2112	3.55852
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	10	5.11853
XM_011414124.3	1356	1257	7.97286	6.18471
XM_011414126.3	2873	2774	6.99079	2.45731
XM_011414127.3	2773	2674	9.00921	3.28523
XM_011414128.3	3687	3588	37	10.0552
XM_011414129.3	2991	2892	16	5.39463
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	5.07681	2.60405
XM_011414132.3	2816	2717	6	2.15329
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	26	18.7377
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	15	4.96645
XM_011414145.3	2633	2534	30	11.544
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	24.86	40.5359
XM_011414148.3	678	579	0	0
XM_011414149.3	2005	1906	17	8.69694
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	2	0.934432
XM_011414152.3	3041	2942	13	4.30865
XM_011414153.3	1023	924	22	23.2162
XM_011414154.3	875	776	19	23.8744
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	132	89.4444
XM_011414157.3	615	516	1607	3036.73
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	25.9566	15.0117
XM_011414161.3	1795	1696	0.0434449	0.0249777
XM_011414164.3	902	803	5.81695	7.06351
XM_011414165.3	1628	1529	1	0.637724
XM_011414166.3	1444	1345	2.18305	1.58263
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	8	4.01267
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	7.78332	8.91816
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	9	6.62318
XM_011414188.3	2196	2097	34.0713	15.8428
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	24	7.93285
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	1	0.385103
XM_011414208.3	2157	2058	1	0.4738
XM_011414209.3	2634	2535	3	1.15394
XM_011414211.3	2257	2158	1	0.451844
XM_011414212.3	7851	7752	9.13598e-07	1.14916e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	0	0
XM_011414222.2	7744	7645	3.06173	0.390508
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	56.9866	9.87323
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	33.9691	4.34224
XM_011414231.3	2098	1999	6	2.9267
XM_011414232.3	5181	5082	7.03758	1.3503
XM_011414233.3	2095	1996	8.08537	3.94984
XM_011414238.3	1086	987	16.6222	16.4215
XM_011414239.2	7727	7628	33.9691	4.34224
XM_011414244.3	1423	1324	17.6102	12.9693
XM_011414248.3	3683	3584	80	21.7652
XM_011414250.3	2458	2359	8	3.30676
XM_011414253.3	3892	3793	2.66432	0.684926
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	2.10991e-06	2.65599e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	3	1.28808
XM_011414260.3	3650	3551	6	1.64756
XM_011414261.3	2538	2439	7	2.79851
XM_011414263.3	7824	7725	3.9698e-05	5.01083e-06
XM_011414269.2	2106	2007	6	2.91504
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	12.1122	9.52446
XM_011414273.3	677	578	38	64.1056
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	2.09863e-08	9.99186e-09
XM_011414276.3	2341	2242	4	1.73966
XM_011414277.2	1072	973	43	43.0919
XM_011414280.3	1717	1618	1	0.602645
XM_011414282.3	2022	1923	5.71061	2.89563
XM_011414284.3	1793	1694	0	0
XM_011414285.3	1473	1374	53	37.6122
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	4.11074e-05	2.87953e-05
XM_011414290.3	2440	2341	1.01251	0.421734
XM_011414295.3	2515	2416	4	1.61437
XM_011414313.3	1395	1296	0	0
XM_011414314.3	4844	4745	40	8.21985
XM_011414316.3	1956	1857	10	5.25083
XM_011414319.3	1291	1192	1.94133	1.58805
XM_011414320.3	1290	1191	1.94287	1.59064
XM_011414321.3	2638	2539	234	89.8656
XM_011414324.3	1230	1131	1	0.86214
XM_011414325.3	935	836	96	111.971
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	20	24.2256
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00231213	0.00086083
XM_011414344.3	2695	2596	31.9977	12.0186
XM_011414346.3	1138	1039	5.26248	4.93872
XM_011414352.3	3253	3154	12	3.70988
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	4.99646	2.73244
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	2	3.05668
XM_011414373.3	1971	1872	15.469	8.05745
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.983092	0.543112
XM_011414381.3	1858	1759	39.0169	21.6285
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00582775	0.00241809
XM_011414388.3	3246	3147	5.83774	1.80879
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	1.77281	0.331727
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	82.2685	17.046
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	12	3.40243
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	0	0
XM_011414452.3	1949	1850	3	1.58121
XM_011414454.3	1530	1431	1	0.681398
XM_011414455.3	1362	1263	4	3.08814
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	4	1.30489
XM_011414463.3	4538	4439	3	0.658986
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	17	7.39026
XM_011414466.3	5485	5386	29	5.25015
XM_011414467.3	5329	5230	4.89667e-06	9.12934e-07
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	1	1.21581
XM_011414476.3	1965	1866	8.564	4.47513
XM_011414478.3	3354	3255	161.27	48.3105
XM_011414479.3	3313	3214	267.108	81.0366
XM_011414480.3	3751	3652	17	4.53898
XM_011414481.3	1706	1607	33	20.0234
XM_011414482.3	2158	2059	145	68.6676
XM_011414483.3	3426	3327	131	38.3936
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	5	2.67585
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	11	4.46725
XM_011414494.3	699	600	1	1.62513
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	13	5.56455
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	16	9.4783
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	4	2.74864
XM_011414519.3	1320	1221	10.757	8.59041
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4545	44.3218
XM_011414524.3	759	660	0	0
XM_011414525.3	1497	1398	1	0.697482
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	4.11598	4.64515
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	1	0.555918
XM_011414534.3	1680	1581	23	14.1852
XM_011414535.3	771	672	23	33.3733
XM_011414541.3	4998	4899	12	2.38844
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	3.42715e-07	1.05752e-07
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	0	0
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	2	0.529072
XM_011414570.3	4538	4439	0.00669196	0.00146997
XM_011414571.3	4499	4400	92.9933	20.6082
XM_011414574.3	1564	1465	1	0.665584
XM_011414576.3	773	674	7	10.1269
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	6.56189	2.12641
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	13.8717	3.19839
XM_011414589.3	2604	2505	16.1772	6.29704
XM_011414590.3	5340	5241	9.02477	1.67904
XM_011414591.3	5329	5230	87.4615	16.3063
XM_011414594.3	972	873	10	11.1693
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	1.46481	0.253742
XM_011414614.3	3988	3889	1.10448e-05	2.76924e-06
XM_011414615.3	3929	3830	165.997	42.2612
XM_011414616.3	3895	3796	0.00287358	0.000738138
XM_011414618.3	2021	1922	23	11.6685
XM_011414619.3	1349	1250	4	3.12026
XM_011414621.3	1129	1030	35.8228	33.9127
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.17721	1.57202
XM_011414624.3	1815	1716	15.0488	8.55114
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	8	3.09795
XM_011414648.3	1251	1152	2	1.69285
XM_011414649.3	2035	1936	3.23589	1.62978
XM_011414651.3	2090	1991	6	2.93846
XM_011414652.3	1626	1527	18	11.4941
XM_011414655.3	1033	934	61	63.6829
XM_011414657.3	3264	3165	7.65726	2.35906
XM_011414658.3	3768	3669	8.57365	2.27855
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	57.7724	19.3318
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	10.2598	3.16788
XM_011414676.3	3297	3198	4.87794	1.4873
XM_011414680.3	1790	1691	2	1.15326
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	42	28.4596
XM_011414690.3	656	557	1	1.75059
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	5	2.18726
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	36.8977	15.962
XM_011414700.3	2348	2249	0	0
XM_011414701.3	2331	2232	57.1023	24.9459
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	52.0899	35.1257
XM_011414711.3	10982	10883	8	0.716773
XM_011414712.3	3930	3831	2	0.509047
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	0	0
XM_011414717.3	3533	3434	77	21.8641
XM_011414719.3	5243	5144	54.0879	10.2527
XM_011414720.3	3656	3557	0.0190356	0.00521821
