target_id	length	eff_length	est_counts	tpm
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	3.90708	0.665447
XM_011413678.3	4041	3942	27.0929	6.20172
XM_011413680.3	2785	2686	0	0
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	6.99999	3.6702
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	27	14.173
XM_011413700.3	4553	4454	4.01761	0.813937
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	361	205.908
XM_011413705.3	3383	3284	23	6.31972
XM_011413706.3	4541	4442	69.1939	14.056
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	88	132.344
XM_011413713.3	723	624	1	1.44607
XM_011413714.3	3472	3373	11	2.94272
XM_011413715.3	4558	4459	1.23001	0.248911
XM_011413717.3	3099	3000	7	2.10547
XM_011413718.3	4729	4630	5.34742e-06	1.04216e-06
XM_011413719.3	4696	4597	0.0101272	0.00198786
XM_011413720.3	4665	4566	12.7558	2.52083
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	3.87635	0.856465
XM_011413727.3	4190	4091	7.71473	1.70163
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	7	4.43569
XM_011413732.3	4278	4179	461.736	99.6998
XM_011413733.3	2435	2336	130.25	50.3127
XM_011413734.3	3490	3391	21.0751	5.60808
XM_011413735.3	1477	1378	2.51524	1.64704
XM_011413737.3	2520	2421	43.5777	16.2421
XM_011413738.3	3181	3082	11.3548	3.32444
XM_011413741.3	2293	2194	19	7.8143
XM_011413745.3	3863	3764	46.7239	11.2012
XM_011413746.3	3839	3740	27.2761	6.58087
XM_011413747.3	6808	6709	7.37224	0.99155
XM_011413748.3	968	869	966	1003.07
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	3	1.94891
XM_011413758.3	2034	1935	6	2.79797
XM_011413759.3	7204	7105	45	5.71507
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	128.92	41.0481
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	14.833	13.8843
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	10.167	9.91801
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	12.9214	6.79065
XM_011413795.3	1103	1004	6.21532	5.58602
XM_011413797.3	1102	1003	17.7847	15.9999
XM_011413798.3	5913	5814	9.83756	1.52681
XM_011413799.3	5434	5335	1.71331e-08	2.89784e-09
XM_011413800.3	5322	5223	90.1624	15.5768
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	9	3.9119
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	23	13.6719
XM_011413809.3	3950	3851	0	0
XM_011413810.3	3926	3827	74	17.448
XM_011413814.3	4473	4374	84.0519	17.3397
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	3	1.35623
XM_011413823.3	1785	1686	0	0
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	3	1.70899
XM_011413837.2	2457	2358	10.0818	3.85804
XM_011413838.3	1264	1165	1	0.774546
XM_011413839.3	2474	2375	0.00515389	0.00195814
XM_011413840.3	2940	2841	12.0682	3.83305
XM_011413849.3	3867	3768	11	2.63424
XM_011413850.3	1454	1355	106	70.5894
XM_011413859.3	1806	1707	12	6.34338
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	2	2.70975
XM_011413865.3	1284	1185	3	2.28442
XM_011413866.3	1478	1379	0.978507	0.640284
XM_011413868.3	1895	1796	3	1.50726
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	2	0.673392
XM_011413899.3	2381	2282	3.86828	1.52959
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	1	0.493895
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	1	1.28356
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	26	33.278
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	4	1.34228
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	1	0.674399
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	15.8745	3.44665
XM_011413947.3	2434	2335	15.4367	5.9654
XM_011413948.3	3162	3063	3.42839	1.00999
XM_011413949.3	2223	2124	0	0
XM_011413950.3	1401	1302	0	0
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	16	10.4544
XM_011413955.3	1190	1091	2	1.65416
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	296	550.71
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	0	0
XM_011413967.3	2646	2547	5	1.77139
XM_011413968.3	1816	1717	5	2.62768
XM_011413969.3	3213	3114	0	0
XM_011413970.3	3192	3093	0	0
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	7.82637	2.29587
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	9.84081	2.85984
XM_011413987.3	3555	3456	5.18508	1.3538
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	2.71755	0.877027
XM_011413990.3	2888	2789	38.2566	12.3774
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	6	3.56189
XM_011413994.3	13498	13399	5.15683	0.347283
XM_011414000.3	1926	1827	109.02	53.8442
XM_011414001.3	1731	1632	209	115.558
XM_011414002.3	1343	1244	9	6.52822
XM_011414007.3	3220	3121	1	0.289121
XM_011414010.3	1906	1807	41.2454	20.5964
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	0	0
XM_011414021.3	3015	2916	2	0.618893
XM_011414022.3	1884	1785	5.37361	2.71645
XM_011414023.3	1647	1548	6	3.49746
XM_011414024.3	2888	2789	4	1.29415
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	2	1.10717
XM_011414028.3	2356	2257	5	1.99899
XM_011414031.3	1831	1732	4.45364	2.32028
XM_011414033.3	1253	1154	8	6.25543
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	26	8.68604
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	83.9998	18.1985
XM_011414041.3	4210	4111	0.000228004	5.00458e-05
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	12	12.5909
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	7	1.8855
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	1	0.874366
XM_011414082.3	1934	1835	22	10.8183
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	11	4.72207
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	7.48159	7.15146
XM_011414111.3	2428	2329	74.7893	28.9763
XM_011414112.3	1193	1094	6	4.94888
XM_011414113.3	2734	2635	1.0238e-06	3.50597e-07
XM_011414114.3	2700	2601	0.913477	0.316906
XM_011414115.3	2697	2598	3.08652	1.07202
XM_011414116.3	3528	3429	0	0
XM_011414117.3	3171	3072	21	6.16838
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	6	4.30714
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00463624	0.00156451
XM_011414128.3	3687	3588	53	13.329
XM_011414129.3	2991	2892	23	7.17633
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.840721	0.399064
XM_011414132.3	2816	2717	2	0.664222
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	1	0.567513
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	30	20.0077
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	14.4551	4.42902
XM_011414145.3	2633	2534	4	1.42438
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	26.5692	40.0913
XM_011414148.3	678	579	0	0
XM_011414149.3	2005	1906	38	17.9901
XM_011414150.3	1799	1700	4	2.12317
XM_011414151.3	2186	2087	14	6.05311
XM_011414152.3	3041	2942	29	8.89464
XM_011414153.3	1023	924	18	17.5782
XM_011414154.3	875	776	13	15.1166
XM_011414155.3	575	476	1	1.89568
XM_011414156.3	1538	1439	140	87.789
XM_011414157.3	615	516	2217	3876.94
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	34.9318	18.6955
XM_011414161.3	1795	1696	0.0681849	0.0362773
XM_011414164.3	902	803	1	1.12372
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	4	1.85668
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	14.2107	15.0681
XM_011414175.3	1148	1049	1	0.860196
XM_011414177.3	1424	1325	0	0
XM_011414188.3	2196	2097	0	0
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	12	3.67056
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	1	0.355955
XM_011414211.3	2257	2158	2	0.83628
XM_011414212.3	7851	7752	1.74491	0.20311
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	11	11.4882
XM_011414222.2	7744	7645	0.458511	0.0541184
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	67.2442	10.7814
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	4.80098	0.567926
XM_011414231.3	2098	1999	4	1.80559
XM_011414232.3	5181	5082	11.5061	2.043
XM_011414233.3	2095	1996	6.72613	3.04073
XM_011414238.3	1086	987	10.2341	9.35635
XM_011414239.2	7727	7628	4.80098	0.567926
XM_011414244.3	1423	1324	16.3911	11.1711
XM_011414248.3	3683	3584	103	25.9324
XM_011414250.3	2458	2359	12	4.59014
XM_011414253.3	3892	3793	7.66573	1.82366
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	3.94948	0.460082
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	11	4.37067
XM_011414260.3	3650	3551	0	0
XM_011414261.3	2538	2439	8	2.95972
XM_011414263.3	7824	7725	69.2451	8.08842
XM_011414269.2	2106	2007	3	1.3488
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	13.3671	9.7272
XM_011414273.3	677	578	117	182.655
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	7.09177e-08	3.12462e-08
XM_011414276.3	2341	2242	0	0
XM_011414277.2	1072	973	94	87.1742
XM_011414280.3	1717	1618	2.67506	1.49186
XM_011414282.3	2022	1923	1.11201	0.521796
XM_011414284.3	1793	1694	7	3.7287
XM_011414285.3	1473	1374	31.2254	20.5066
XM_011414286.3	1526	1427	80.7746	51.0768
XM_011414287.3	1491	1392	3.39717e-05	2.20217e-05
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	10	3.73487
XM_011414313.3	1395	1296	2	1.39251
XM_011414314.3	4844	4745	39	7.41654
XM_011414316.3	1956	1857	5	2.42958
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	1	0.757637
XM_011414321.3	2638	2539	0	0
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	69	74.4759
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	4	4.4837
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	15	5.16807
XM_011414344.3	2695	2596	0	0
XM_011414346.3	1138	1039	8.7228	7.57553
XM_011414352.3	3253	3154	28	8.01068
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	0.999156	0.505656
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	0.991287	0.50679
XM_011414381.3	1858	1759	36.0087	18.472
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00266853	0.00102465
XM_011414388.3	3246	3147	3	0.860196
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	1	0.716716
XM_011414393.3	5310	5211	8.85158	1.53275
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	7.49805	1.44015
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	85.4417	16.3829
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	25	6.55965
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	1	0.651513
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	2	1.26114
XM_011414455.3	1362	1263	6	4.28668
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	10	3.01889
XM_011414463.3	4538	4439	0	0
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	21	8.44818
XM_011414466.3	5485	5386	1.71379e-07	2.87121e-08
XM_011414467.3	5329	5230	6.72075e-06	1.15955e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	11.1098	5.3724
XM_011414478.3	3354	3255	406.74	112.756
XM_011414479.3	3313	3214	222.26	62.4004
XM_011414480.3	3751	3652	14	3.45916
XM_011414481.3	1706	1607	30	16.8453
XM_011414482.3	2158	2059	149	65.2984
XM_011414483.3	3426	3327	162	43.9375
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	3	1.48575
XM_011414491.3	2693	2594	13.4404	4.67537
XM_011414492.3	2500	2401	12.5596	4.72015
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	14	5.54558
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	12	7.63083
XM_011414519.3	1320	1221	15.5086	11.4612
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	0	0
XM_011414524.3	759	660	4	5.46876
XM_011414525.3	1497	1398	1	0.645455
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	1	1.04438
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	1	0.51445
XM_011414534.3	1680	1581	22	12.5564
XM_011414535.3	771	672	22	29.5411
XM_011414541.3	4998	4899	18	3.31542
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	1.61074e-07	4.56053e-08
XM_011414558.3	3280	3181	1.17606e-06	3.33611e-07
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	3.18232e-06	9.03573e-07
XM_011414561.3	3277	3178	3.18232e-06	9.03573e-07
XM_011414562.3	3268	3169	6.34073e-05	1.80547e-05
XM_011414563.3	3259	3160	0	0
XM_011414564.3	3250	3151	0.0258247	0.00739538
XM_011414565.3	3241	3142	0.527935	0.151617
XM_011414566.3	3232	3133	10.8864	3.13543
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	0	0
XM_011414570.3	4538	4439	4.58824e-08	9.32683e-09
XM_011414571.3	4499	4400	91	18.6621
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	16	21.4207
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	3.94667	0.842104
XM_011414589.3	2604	2505	18.1287	6.53028
XM_011414590.3	5340	5241	14.0452	2.41816
XM_011414591.3	5329	5230	128.879	22.2359
XM_011414594.3	972	873	24	24.8068
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	41.862	9.71303
XM_011414615.3	3929	3830	121.07	28.5239
XM_011414616.3	3895	3796	0.0684701	0.016276
XM_011414618.3	2021	1922	22	10.3286
XM_011414619.3	1349	1250	10	7.21876
XM_011414621.3	1129	1030	37.9218	33.2219
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	1.07824	0.375508
XM_011414624.3	1815	1716	146	76.773
XM_011414641.3	2221	2122	14.0957	5.99398
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	5	1.79179
XM_011414648.3	1251	1152	2	1.56657
XM_011414649.3	2035	1936	3	1.39826
XM_011414651.3	2090	1991	3	1.35964
XM_011414652.3	1626	1527	2	1.18185
XM_011414655.3	1033	934	74	71.492
XM_011414657.3	3264	3165	25.5242	7.27698
XM_011414658.3	3768	3669	17.9641	4.41806
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	54.7329	16.9485
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	31.9246	9.12191
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	2	1.06723
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	27	16.9307
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	1	1.80831
XM_011414697.3	2328	2229	6	2.42892
XM_011414698.3	2359	2260	12.4875	4.98585
XM_011414699.3	2353	2254	0.106025	0.0424451
XM_011414700.3	2348	2249	42.8317	17.185
XM_011414701.3	2331	2232	63.5748	25.7018
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	1	0.995966
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	48.1051	30.019
XM_011414711.3	10982	10883	10	0.829133
XM_011414712.3	3930	3831	0	0
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	41.8694	11.9032
XM_011414717.3	3533	3434	51.1306	13.4355
XM_011414719.3	5243	5144	3.32508e-05	5.83276e-06
XM_011414720.3	3656	3557	53.9999	13.6988
XM_011414721.3	5093	4994	0	0
XM_011414722.3	5177	5078	27.4486	4.87754
