target_id	length	eff_length	est_counts	tpm
XM_011413801.3	5988	5889	8.84234	1.22583
XM_011413804.3	2175	2076	4	1.57303
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	19	10.2185
XM_011413809.3	3950	3851	0.090149	0.0191114
XM_011413810.3	3926	3827	72.9099	15.5536
XM_011413814.3	4473	4374	104.871	19.5741
XM_011413817.3	2358	2259	1	0.3614
XM_011413822.3	2095	1996	1	0.409019
XM_011413823.3	1785	1686	15	7.26337
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	1	0.515406
XM_011413837.2	2457	2358	0	0
XM_011413838.3	1264	1165	0	0
XM_011413839.3	2474	2375	8.35251	2.87116
XM_011413840.3	2940	2841	0	0
XM_011413849.3	3867	3768	10	2.16667
XM_011413850.3	1454	1355	36	21.6904
XM_011413859.3	1806	1707	13	6.21748
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	2	2.45166
XM_011413865.3	1284	1185	6	4.13368
XM_011413866.3	1478	1379	3.91877	2.32001
XM_011413868.3	1895	1796	1	0.454567
XM_011413890.3	675	576	1	1.41737
XM_011413895.3	2779	2680	4	1.21851
XM_011413899.3	2381	2282	5.74424	2.05504
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	0	0
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	2	2.32262
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	23	26.6344
XM_011413927.3	2109	2010	1	0.40617
XM_011413928.3	1532	1433	1	0.569716
XM_011413939.3	2788	2689	3	0.910825
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	13.9029	8.48308
XM_011413945.2	1340	1241	1	0.657859
XM_011413946.3	4255	4156	10.1327	1.99047
XM_011413947.3	2434	2335	17.7889	6.21966
XM_011413948.3	3162	3063	6.89053	1.83658
XM_011413949.3	2223	2124	15.1878	5.83775
XM_011413950.3	1401	1302	3	1.88111
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	41	24.2379
XM_011413955.3	1190	1091	1	0.748307
XM_011413956.3	1707	1608	2	1.01543
XM_011413957.2	584	485	236	397.26
XM_011413958.3	5029	4930	1	0.165599
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	3	2.38714
XM_011413967.3	2646	2547	9	2.88481
XM_011413968.3	1816	1717	0	0
XM_011413969.3	3213	3114	0.0188343	0.00493783
XM_011413970.3	3192	3093	26.4414	6.97926
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	5.18492	1.22482
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.75726	1.09708
XM_011413990.3	2888	2789	55.0578	16.1166
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	16	8.59371
XM_011413994.3	13498	13399	6.15653	0.375118
XM_011414000.3	1926	1827	138.795	62.0209
XM_011414001.3	1731	1632	184	92.0454
XM_011414002.3	1343	1244	1	0.656272
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	30.839	13.9331
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	4	1.54768
XM_011414021.3	3015	2916	5	1.39987
XM_011414022.3	1884	1785	4.2368	1.93778
XM_011414023.3	1647	1548	6	3.16435
XM_011414024.3	2888	2789	4	1.17089
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	3	1.50258
XM_011414028.3	2356	2257	4	1.44688
XM_011414031.3	1831	1732	10.4404	4.92122
XM_011414033.3	1253	1154	1.29564e-05	9.16606e-06
XM_011414034.3	1244	1145	0.0567844	0.0404882
XM_011414036.3	1241	1142	0.942992	0.674134
XM_011414037.3	2800	2701	31.4733	9.5131
XM_011414038.3	2719	2620	7.5267	2.34535
XM_011414039.3	4264	4165	4.76721e-05	9.34444e-06
XM_011414041.3	4210	4111	56	11.121
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	26	24.6819
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	1	1.37906
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	13	3.16813
XM_011414065.3	2458	2359	1	0.34608
XM_011414068.3	1131	1032	8	6.3287
XM_011414082.3	1934	1835	12	5.33887
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	6	2.33036
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	10.7334	9.28259
XM_011414111.3	2428	2329	64.417	22.5806
XM_011414112.3	1193	1094	14	10.4476
XM_011414113.3	2734	2635	4.09959e-07	1.27018e-07
XM_011414114.3	2700	2601	0.450263	0.141329
XM_011414115.3	2697	2598	1.54974	0.486993
XM_011414116.3	3528	3429	0	0
XM_011414117.3	3171	3072	0	0
XM_011414118.3	3098	2999	2.86283	0.779332
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	15	9.74227
XM_011414126.3	2873	2774	12.5496	3.69342
XM_011414127.3	2773	2674	23.4504	7.15966
XM_011414128.3	3687	3588	47	10.6942
XM_011414129.3	2991	2892	14	3.95216
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	9	2.70431
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	25.9416	14.1475
XM_011414141.3	1452	1353	32	19.3089
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	20.0762	5.56544
XM_011414145.3	2633	2534	13	4.18833
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	33.9735	46.3813
XM_011414148.3	678	579	0	0
XM_011414149.3	2005	1906	29	12.4217
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	4	1.56474
XM_011414152.3	3041	2942	8	2.21999
XM_011414153.3	1023	924	43	37.9928
XM_011414154.3	875	776	13	13.6768
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	144	81.697
XM_011414157.3	615	516	1853	2931.77
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	51.9078	25.135
XM_011414161.3	1795	1696	0.0921738	0.0443696
XM_011414164.3	902	803	11.6139	11.8077
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	8.04863	4.88544
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	9	3.77964
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	10.583	10.1527
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	6	3.69692
XM_011414188.3	2196	2097	34.0407	13.2527
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	29	8.02565
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	1	0.322434
XM_011414208.3	2157	2058	1	0.396697
XM_011414209.3	2634	2535	4	1.28821
XM_011414211.3	2257	2158	2	0.756629
XM_011414212.3	7851	7752	1.7254	0.181711
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	2.5	2.36228
XM_011414222.2	7744	7645	2.06681	0.220713
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	63.6346	9.23089
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	22.4259	2.40018
XM_011414231.3	2098	1999	1	0.408405
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	7.37816	3.01781
XM_011414238.3	1086	987	12.2157	10.1043
XM_011414239.2	7727	7628	22.4259	2.40018
XM_011414244.3	1423	1324	32.8441	20.2523
XM_011414248.3	3683	3584	83	18.9066
XM_011414250.3	2458	2359	11	3.80688
XM_011414253.3	3892	3793	2.44153	0.525513
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	3.954	0.416738
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	6	2.15694
XM_011414260.3	3650	3551	4	0.919631
XM_011414261.3	2538	2439	7	2.3431
XM_011414263.3	7824	7725	72.402	7.65167
XM_011414269.2	2106	2007	7	2.84744
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	16.1448	10.6296
XM_011414273.3	677	578	87	122.884
XM_011414274.3	1699	1600	1.5042	0.767518
XM_011414275.3	2147	2048	3.9731e-08	1.58381e-08
XM_011414276.3	2341	2242	4	1.45656
XM_011414277.2	1072	973	55	46.1481
XM_011414280.3	1717	1618	1.4958	0.754746
XM_011414282.3	2022	1923	6.45864	2.74199
XM_011414284.3	1793	1694	5	2.40969
XM_011414285.3	1473	1374	56	33.274
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	4.94718e-05	2.9015e-05
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	7	2.3654
XM_011414313.3	1395	1296	1	0.62994
XM_011414314.3	4844	4745	25	4.30138
XM_011414316.3	1956	1857	6	2.63781
XM_011414319.3	1291	1192	1.18895	0.814311
XM_011414320.3	1290	1191	1.08238	0.741946
XM_011414321.3	2638	2539	496	159.486
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	114	111.328
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	3.83377e-06	3.88807e-06
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	1	0.643851
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00339341	0.0010578
XM_011414344.3	2695	2596	42.9966	13.5218
XM_011414346.3	1138	1039	13	10.2149
XM_011414352.3	3253	3154	12	3.10616
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	5.99545	2.74521
XM_011414358.3	2060	1961	9.3381	3.88763
XM_011414366.3	2120	2021	7.48519	3.02371
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	2	2.55926
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	1	0.698975
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	14.9432	9.90235
XM_011414380.3	1864	1765	1.19413	0.552345
XM_011414381.3	1858	1759	45.8059	21.2598
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00920416	0.00319757
XM_011414388.3	3246	3147	2.24261	0.581784
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	1.58657	0.248566
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	1.69514	0.294576
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	28.521	4.82183
XM_011414404.3	4805	4706	79.0327	13.7107
XM_011414414.3	2055	1956	11.7646	4.91036
XM_011414418.3	3538	3439	19	4.51051
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	2	1.17892
XM_011414452.3	1949	1850	2	0.882597
XM_011414454.3	1530	1431	2	1.14102
XM_011414455.3	1362	1263	3	1.9392
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	22	6.00898
XM_011414463.3	4538	4439	2	0.367832
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	19	6.91558
XM_011414466.3	5485	5386	1.487e-07	2.25398e-08
XM_011414467.3	5329	5230	6.31064e-06	9.85091e-07
XM_011414473.3	1049	950	1	0.859371
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	11.2641	4.9282
XM_011414478.3	3354	3255	316.31	79.3352
XM_011414479.3	3313	3214	289.69	73.5855
XM_011414480.3	3751	3652	21	4.69454
XM_011414481.3	1706	1607	28	14.2248
XM_011414482.3	2158	2059	219	86.8345
XM_011414483.3	3426	3327	138	33.8634
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	0.896161
XM_011414491.3	2693	2594	26.8527	8.45129
XM_011414492.3	2500	2401	1.14726	0.390097
XM_011414494.3	699	600	0	0
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	15	5.37578
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	30	14.8798
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	8	4.60269
XM_011414519.3	1320	1221	17.7474	11.8665
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	76.8621	74.173
XM_011414524.3	759	660	6	7.42184
XM_011414525.3	1497	1398	4	2.33592
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	4	3.77964
XM_011414531.3	2120	2021	0.00186905	0.000755019
XM_011414532.3	2104	2005	9.30345	3.78821
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	16.6947	8.62086
XM_011414535.3	771	672	32	38.8763
XM_011414541.3	4998	4899	34	5.66599
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	8.54556e-07	2.20779e-07
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	0	0
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	3	0.664462
XM_011414570.3	4538	4439	0.00770226	0.00141657
XM_011414571.3	4499	4400	97.9923	18.1821
XM_011414574.3	1564	1465	2	1.11454
XM_011414576.3	773	674	6	7.26768
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	16.1738	5.2712
XM_011414590.3	5340	5241	121.826	18.9771
XM_011414591.3	5329	5230	1.05485e-05	1.64661e-06
XM_011414594.3	972	873	9	8.41652
XM_011414598.1	462	363	1	2.24904
XM_011414600.3	5728	5629	0	0
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	118.618	25.2845
XM_011414616.3	3895	3796	60.3825	12.9864
XM_011414618.3	2021	1922	18	7.64581
XM_011414619.3	1349	1250	3	1.95937
XM_011414621.3	1129	1030	26.5592	21.0514
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	3.44081	1.08417
XM_011414624.3	1815	1716	9	4.28183
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	19	6.1603
XM_011414648.3	1251	1152	3	2.12605
XM_011414649.3	2035	1936	5.55944	2.34439
XM_011414651.3	2090	1991	7	2.87033
XM_011414652.3	1626	1527	7	3.74251
XM_011414655.3	1033	934	84	73.4238
XM_011414657.3	3264	3165	7.65726	1.97517
XM_011414658.3	3768	3669	20.2118	4.4974
XM_011414659.3	3165	3066	10.5059	2.79748
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	69.45	19.4575
XM_011414668.3	3608	3509	8.11938	1.88905
XM_011414669.3	3257	3158	16.56	4.28106
XM_011414676.3	3297	3198	3.21891	0.82174
XM_011414680.3	1790	1691	1	0.482793
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	77	43.6852
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	9	3.29638
XM_011414698.3	2359	2260	3.60668e-06	1.30288e-06
XM_011414699.3	2353	2254	9.45528	3.42472
XM_011414700.3	2348	2249	101.26	36.7582
XM_011414701.3	2331	2232	23.2844	8.51677
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	2	0.942728
XM_011414710.3	1545	1446	45.1935	25.5159
XM_011414711.3	10982	10883	2	0.150033
